Whirlpak_A_ID,LOI,site_id,_TO_Cores_forSectionsExport::RSN_name,core_number,bag_number,HorizonSection_ID,Section_top,Section_bottom,Horizon,Secondary_Horizon,Secondary_Horizon_Orientation,organic_material,Burned,Ice_primary,Ice_secondary,Ice_thickness,MacroFossilBagID,Notes,timestamp_creation,thickness,diameter_whole,segment_width,WetMass,DryMass,Whirlpak_B_ID,RootClass,MunsellColor,SoilTexture,_TO_Cores_forSectionsExport::Date,Device::Device_name,UUID
6932,6.9302098579999996,Tatalina River 1,TRM2,4,5,NA,90.062,93.558,I,NA,Horizontal,NA,NA,NA,NA,NA,NA,"Break at 106.872, 119.872 cm by SIPRE core.",04/24/2017 13:15:06,3.496,7.409,3.224,57.8744,17.8749,6933,NA,NA,NA,04/22/2015,KONESS (Shalane's Desktop),511C5F10-C520-43F1-AE14-4A28A0158944
6934,6.63165321,Tatalina River 1,TRM2,4,5,NA,93.558,96.534,I,NA,Horizontal,NA,NA,NA,NA,NA,NA,"Break at 106.872, 119.872 cm by SIPRE core.",04/24/2017 14:04:10,2.976,6.839,3.101,58.0484,23.0765,6935,NA,NA,NA,04/22/2015,KONESS (Shalane's Desktop),4DA996A2-1138-4503-9008-D32E8E8A88AE
6936,7.842515691,Tatalina River 1,TRM2,4,5,NA,96.534,99.973,I,NA,Horizontal,NA,NA,NA,NA,NA,NA,"Break at 106.872, 119.872 cm by SIPRE core.",04/24/2017 14:09:40,3.439,7.201,3.234,55.9067,15.7343,6937,NA,NA,NA,04/22/2015,KONESS (Shalane's Desktop),703675A2-B9F4-46A6-B23C-82850EE227A3
6938,7.751207445,Tatalina River 1,TRM2,4,5,NA,99.973,105.144,I,NA,Horizontal,NA,NA,NA,NA,NA,NA,"Break at 106.872, 119.872 cm by SIPRE core.",04/24/2017 14:41:46,5.171,7.281,3.248,101.2739,35.1216,6939,NA,NA,NA,04/22/2015,KONESS (Shalane's Desktop),1E74C1BB-4B37-43A2-9771-C1FC92A26E75
6940,8.6148494,Tatalina River 1,TRM2,4,5,NA,105.144,108.299,I,NA,Horizontal,NA,NA,NA,NA,NA,NA,"Break at 106.872, 119.872 cm by SIPRE core.",04/24/2017 14:47:48,3.155,7.272,3.397,54.7877,18.6797,6941,NA,NA,NA,04/22/2015,KONESS (Shalane's Desktop),49586FBC-EB1C-4558-8B5A-01953C1084D9
6942,8.696420681,Tatalina River 1,TRM2,4,5,NA,108.299,110.986,I,NA,Horizontal,NA,NA,NA,NA,NA,NA,"Break at 106.872, 119.872 cm by SIPRE core.",04/24/2017 14:53:08,2.687,7.081,3.456,56.5115,19.5642,6943,NA,NA,NA,04/22/2015,KONESS (Shalane's Desktop),BAFDA8BE-30AE-45F1-98EB-BA2F747F87C6
6944,9.910313901,Tatalina River 1,TRM2,4,5,NA,110.986,114.101,I,NA,Horizontal,NA,NA,NA,NA,NA,NA,"Break at 106.872, 119.872 cm by SIPRE core.",04/24/2017 14:56:13,3.115,6.935,3.55,64.518,19.6854,6945,NA,NA,NA,04/22/2015,KONESS (Shalane's Desktop),32EDF27C-2C00-4D0F-AE06-A21F88FE47D9
6946,9.537677466,Tatalina River 1,TRM2,4,5,NA,114.101,117.005,I,NA,Horizontal,NA,NA,NA,NA,NA,NA,"Break at 106.872, 119.872 cm by SIPRE core.",04/24/2017 15:01:12,2.904,6.907,3.406,54.7041,19.3846,6947,NA,NA,NA,04/22/2015,KONESS (Shalane's Desktop),C5EA1376-886A-4CC5-BFBD-832986891EB5
6948,71.37937453,MD-3,MDM1,2,1,101,0,3.95,D,H,Horizontal,NA,NA,Onv,NA,NA,NA,Break at 33.81 cm by SIPRE core. Bag 1 lab remark top and bottom.,04/05/2017 15:19:28,3.95,6.612,3.465,28.2284,4.3572,6949,NA,NA,NA,04/24/2015,BNZ-3,90F5A304-69D9-4519-B710-38BF14B68860
6950,91.08737994,MD-3,MDM1,2,1,NA,3.95,7.387,D,H,Horizontal,NA,NA,Onv,NA,NA,NA,Break at 33.81 cm by SIPRE core. Bag 1 lab remark top and bottom.,05/02/2017 10:30:35,3.437,6.336,3.548,30.0837,5.3764,6951,NA,NA,NA,04/24/2015,BNZ-3,4CC7A86D-0297-4EAA-99AF-37D1F0E66817
6952,85.84575601,MD-3,MDM1,2,1,NA,7.387,10.7,D,H,Horizontal,NA,NA,Onv,NA,NA,NA,Break at 33.81 cm by SIPRE core. Bag 1 lab remark top and bottom.,05/02/2017 10:33:10,3.313,6.401,3.521,46.5038,8.3201,6953,NA,NA,NA,04/24/2015,BNZ-3,082B8EF5-E18A-4C68-85CD-7530436C35E6
6954,88.23291957,MD-3,MDM1,2,1,NA,10.7,13.451,D,H,Horizontal,NA,NA,Onv,NA,NA,NA,Break at 33.81 cm by SIPRE core. Bag 1 lab remark top and bottom.,05/02/2017 10:37:38,2.751,5.74,3.179,33.5753,5.1974,6955,NA,NA,NA,04/24/2015,BNZ-3,2BA0A2CA-4F0E-43B1-BCFD-2B02BF1E1E8E
6956,82.12399765,MD-3,MDM1,2,1,NA,13.451,16.245,D,H,Horizontal,NA,NA,Onv,NA,NA,NA,Break at 33.81 cm by SIPRE core. Bag 1 lab remark top and bottom.,05/02/2017 10:40:52,2.794,7.556,3.019,44.3112,6.2024,6957,NA,NA,NA,04/24/2015,BNZ-3,A950C71C-3CE4-45A1-8930-998A0C9EE4C1
6958,77.45147524,MD-3,MDM1,2,1,NA,16.245,21.035,D,H,Horizontal,NA,NA,Onv,NA,NA,NA,Break at 33.81 cm by SIPRE core. Bag 1 lab remark top and bottom.,05/02/2017 12:28:50,4.79,6.97,3.808,103.1289,18.4088,6959,NA,NA,NA,04/24/2015,BNZ-3,1CA424B8-2716-4878-A492-5D3724D57233
6960,17.92087478,MD-3,MDM1,2,1,NA,21.035,23.938,D,H,Horizontal,NA,NA,Onv,NA,NA,NA,Break at 33.81 cm by SIPRE core. Bag 1 lab remark top and bottom.,05/02/2017 12:44:58,2.903,7.025,3.373,73.5124,33.3878,6961,NA,NA,NA,04/24/2015,BNZ-3,05117FFC-11CA-4184-BDCA-7E240355990A
6962,7.991360691,MD-3,MDM1,2,1,NA,23.938,26.87,D,H,Horizontal,NA,NA,Onv,NA,NA,NA,Break at 33.81 cm by SIPRE core. Bag 1 lab remark top and bottom.,05/02/2017 12:50:46,2.932,6.846,3.09,63.7758,38.8934,6963,NA,NA,NA,04/24/2015,BNZ-3,5CBA4578-FA20-40CA-B8E6-3A787334ECAE
6964,6.209020465,MD-3,MDM1,2,1,NA,26.87,30.967,D,H,Horizontal,NA,NA,Onv,NA,NA,NA,Break at 33.81 cm by SIPRE core. Bag 1 lab remark top and bottom.,05/02/2017 12:57:36,4.097,6.235,3.046,77.1172,47.4402,6965,NA,NA,NA,04/24/2015,BNZ-3,916C0D1B-58E9-4208-9E63-F1BDEA5E80AE
6966,5.870949875,MD-3,MDM1,2,2,NA,30.967,33.837,A,H,Horizontal,NA,NA,Pnv,NA,NA,NA,Break at 50.177 cm by SIPRE core. Bag 1 lab remark top and bottom.,05/02/2017 13:02:58,2.87,7.132,3.312,82.2335,53.8691,6967,NA,NA,NA,04/24/2015,BNZ-3,E95A6E15-41BD-4448-92D1-B126F86D4095
6968,4.37485609,MD-3,MDM1,2,2,NA,33.837,37.031,A,H,Horizontal,NA,NA,Pnv,NA,NA,NA,Break at 50.177 cm by SIPRE core. Bag 1 lab remark top and bottom.,05/02/2017 13:32:17,3.194,7.194,3.382,91.9805,64.0005,6969,NA,NA,NA,04/24/2015,BNZ-3,966B7A5C-80B5-468A-8ED5-58EB318B8436
6970,4.876900309,MD-3,MDM1,2,2,NA,37.031,40.043,A,H,Horizontal,NA,NA,Pnv,NA,NA,NA,Break at 50.177 cm by SIPRE core. Bag 1 lab remark top and bottom.,05/02/2017 13:36:20,3.012,7.163,3.267,102.2773,74.1856,6971,NA,NA,NA,04/24/2015,BNZ-3,5E338A1C-95DD-4AFC-A87B-566E097BD2D9
6972,6.468370339,MD-3,MDM1,2,2,NA,40.043,43.585,A,H,Horizontal,NA,NA,Pnv,NA,NA,NA,Break at 50.177 cm by SIPRE core. Bag 1 lab remark top and bottom.,05/02/2017 13:39:44,3.542,7.348,3.325,109.8493,79.185,6973,NA,NA,NA,04/24/2015,BNZ-3,71338DE4-90E1-42D8-B0F7-A4A5F32AD05D
6974,6.175173283,MD-3,MDM1,2,2,NA,43.585,47.736,A,H,Horizontal,NA,NA,Pnv,NA,NA,NA,Break at 50.177 cm by SIPRE core. Bag 1 lab remark top and bottom.,05/02/2017 13:44:40,4.151,7.368,3.468,130.1947,97.1988,6975,NA,NA,NA,04/24/2015,BNZ-3,47F76657-D580-4E04-883F-AB34DF308FDB
6976,5.118534483,MD-3,MDM1,2,3,NA,47.736,51.365,A,H,Horizontal,NA,NA,Pnv,NA,NA,NA,"Bag 3, only one slice, broken into fragments.",05/02/2017 13:48:42,3.629,7.405,3.652,70.1849,57.2082,6977,NA,NA,NA,04/24/2015,BNZ-3,A5610C3F-22C4-41A8-BA92-9CB49D8B5DFD
6978,6.220061486,MD-3,MDM1,2,4,NA,51.365,54.468,A,Other,Horizontal,NA,NA,Pnv,NA,NA,NA,"Break at cm by 64.045, 86.175 by SIPRE core. Bag 4 lab remark top and bottom.",05/02/2017 13:58:57,3.103,7.075,3.287,82.3283,61.9426,6979,NA,NA,NA,04/24/2015,BNZ-3,B6BBE7A0-3102-4391-A005-028234B51F84
6980,3.743381357,MD-3,MDM1,2,4,NA,54.468,57.309,A,Other,Horizontal,NA,NA,Pnv,NA,NA,NA,"Break at cm by 64.045, 86.175 by SIPRE core. Bag 4 lab remark top and bottom.",05/02/2017 15:36:38,2.841,7.27,3.483,100.8782,79.3411,6981,NA,NA,NA,04/24/2015,BNZ-3,938C4549-F741-41FE-9645-D8DCF565EE70
6982,3.398664024,MD-3,MDM1,2,4,NA,57.309,60.149,A,Other,Horizontal,NA,NA,Bhc,NA,NA,NA,"Break at cm by 64.045, 86.175 by SIPRE core. Bag 4 lab remark top and bottom.",05/02/2017 15:39:41,2.84,7.212,3.473,97.7884,70.5824,6983,NA,NA,NA,04/24/2015,BNZ-3,9F48AD84-1458-4C56-ABB0-4AD2DDFA45E1
6984,3.5548,MD-3,MDM1,2,4,NA,60.149,63.49,A,Other,Horizontal,NA,NA,Lwm,NA,NA,NA,"Break at cm by 64.045, 86.175 by SIPRE core. Bag 4 lab remark top and bottom.",05/02/2017 15:43:49,3.341,7.117,4.063,91.648,43.1478,6985,NA,NA,NA,04/24/2015,BNZ-3,59664D18-E54A-4578-9228-DF3233D032EE
6986,3.4611,MD-3,MDM1,2,4,NA,63.49,66.646,A,Other,Horizontal,NA,NA,Lwm,NA,NA,NA,"Break at cm by 64.045, 86.175 by SIPRE core. Bag 4 lab remark top and bottom.",05/02/2017 15:49:22,3.156,7.111,3.599,68.7583,29.0218,6987,NA,NA,NA,04/24/2015,BNZ-3,0B68185E-C349-4EBD-9E6D-BC1841D27E1B
6988,3.8545,MD-3,MDM1,2,4,NA,66.646,71.141,A,Other,Horizontal,NA,NA,Lwc,NA,NA,NA,"Break at cm by 64.045, 86.175 by SIPRE core. Bag 4 lab remark top and bottom.",05/02/2017 15:55:05,4.495,6.864,3.568,116.6029,49.6026,6989,NA,NA,NA,04/24/2015,BNZ-3,B78ED515-D755-4D5C-A2C8-5A5DF61B3429
6990,3.7459,MD-3,MDM1,2,4,NA,71.141,74.002,A,Other,Horizontal,NA,NA,Lwc,NA,NA,NA,"Break at cm by 64.045, 86.175 by SIPRE core. Bag 4 lab remark top and bottom.",05/02/2017 16:00:17,2.861,7.206,3.538,71.1966,32.1666,6991,NA,NA,NA,04/24/2015,BNZ-3,2C043697-9605-44CA-891E-1963AAACE2E1
6992,4.0239,MD-3,MDM1,2,4,NA,74.002,76.811,A,Other,Horizontal,NA,NA,Lwc,NA,NA,NA,"Break at cm by 64.045, 86.175 by SIPRE core. Bag 4 lab remark top and bottom.",05/02/2017 16:03:18,2.809,7.154,3.34,58.8351,27.4,6993,NA,NA,NA,04/24/2015,BNZ-3,0A6C1C01-9390-4301-B3AC-53E86EFBC4FE
6994,3.522,MD-3,MDM1,2,4,NA,76.811,79.431,A,Other,Horizontal,NA,NA,Lwc,NA,NA,NA,"Break at cm by 64.045, 86.175 by SIPRE core. Bag 4 lab remark top and bottom.",05/02/2017 16:06:46,2.62,7.125,3.433,62.5466,30.5802,6995,NA,NA,NA,04/24/2015,BNZ-3,2B198607-0605-41EC-BB71-CECEFD7EF266
6996,3.4698,MD-3,MDM1,2,4,NA,79.431,84.133,A,Other,Horizontal,NA,NA,Lwc,NA,NA,NA,"Break at cm by 64.045, 86.175 by SIPRE core. Bag 4 lab remark top and bottom.",05/02/2017 16:10:30,4.702,7.157,3.629,125.7846,65.0227,6997,NA,NA,NA,04/24/2015,BNZ-3,7DBE8927-6D3B-4E7B-81AA-FF6E95B45B71
6998,62.7314,MD-8,MDI5,1,1,181,0,2.331,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 10.68 cm by SIPRE core.,04/24/2017 15:12:31,2.331,6.671,2.982,18.7522,3.0455,6999,NA,NA,NA,04/24/2015,BNZ-3,31D9F471-75DA-4952-845B-019EC5B7BB32
7000,89.1378,MD-8,MDI5,1,1,NA,2.331,4.182,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 10.68 cm by SIPRE core.,05/03/2017 09:00:47,1.851,7.449,3.636,31.8181,4.3799,7001,NA,NA,NA,04/24/2015,BNZ-3,5EA94CE5-9A18-4E86-B958-6C8ACDDA41C5
7002,87.6136,MD-8,MDI5,1,1,NA,4.182,9.349,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 10.68 cm by SIPRE core.,05/03/2017 09:05:44,5.167,7.553,3.318,83.5782,10.7792,7003,NA,NA,NA,04/24/2015,BNZ-3,E964FF77-4BC6-43BC-9469-EF45C4BAF696
7004,87.3608,MD-8,MDI5,1,2,NA,9.349,13.169,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 35.169 cm by SIPRE core.,05/03/2017 09:09:33,3.82,7.118,3.415,59.1835,11.8949,7005,NA,NA,NA,04/24/2015,BNZ-3,C238EF3B-C524-4538-A04A-E3B166803C90
7006,74.32954084,MD-8,MDI5,1,2,NA,13.169,16.108,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 35.169 cm by SIPRE core.,05/05/2017 08:07:41,2.939,7.106,3.328,47.7374,10.2289,7007,NA,NA,NA,04/24/2015,BNZ-3,DBE39F33-DCA9-4E46-91F5-74C14492B7FF
7008,58.29683145,MD-8,MDI5,1,2,NA,16.108,20.187,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 35.169 cm by SIPRE core.,05/05/2017 08:13:52,4.079,7.362,3.414,72.9867,19.6043,7009,NA,NA,NA,04/24/2015,BNZ-3,EA989A77-5E2F-4A92-A636-E2B11F3A5A07
7010,49.4128659,MD-8,MDI5,1,2,NA,20.187,22.902,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 35.169 cm by SIPRE core.,05/05/2017 08:18:39,2.715,7.155,3.047,39.4141,11.4023,7011,NA,NA,NA,04/24/2015,BNZ-3,62E4DC99-D963-4072-9EF2-2FF184027BA7
7012,18.65715351,MD-8,MDI5,1,2,NA,22.902,25.366,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 35.169 cm by SIPRE core.,05/05/2017 08:25:13,2.464,6.949,2.845,38.6484,18.1867,7013,NA,NA,NA,04/24/2015,BNZ-3,2CA5BF43-CDAF-4F5A-B17F-647EC006E2E7
7014,16.60258651,MD-8,MDI5,1,2,NA,25.366,28.325,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 35.169 cm by SIPRE core.,05/05/2017 08:32:02,2.959,7.263,3.499,77.2369,37.6692,7015,NA,NA,NA,04/24/2015,BNZ-3,7FE42742-DF7E-4FC1-990C-02B1DAE52D0E
7016,17.87588762,MD-8,MDI5,1,2,NA,28.325,32.651,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 35.169 cm by SIPRE core.,05/05/2017 08:35:52,4.326,7.486,3.569,115.7995,59.2422,7017,NA,NA,NA,04/24/2015,BNZ-3,4522C60F-763C-45C8-B4F0-9AFCD36C393E
7018,16.6295678,MD-8,MDI5,1,3,NA,32.651,44.765,A,NA,NA,NA,NA,Pnv,NA,NA,NA,"Break at 39.261, 43.261 cm by SIPRE core. Top part broken into fragments.",05/05/2017 08:53:15,12.114,6.776,2.98,30.1276,16.8123,7019,NA,NA,NA,04/24/2015,BNZ-3,8B69A52D-E1A7-45BC-9B01-3CE4B5A1F70F
7020,23.6167505,MD-8,MDI5,1,3,NA,44.765,47.359,A,NA,NA,NA,NA,Pnv,NA,NA,NA,"Break at 39.261, 43.261 cm by SIPRE core. Top part broken into fragments.",05/05/2017 09:33:12,2.594,7.324,3.543,49.6475,30.5021,7021,NA,NA,NA,04/24/2015,BNZ-3,D547F220-A3E5-47C5-851F-1B432E3ED25A
7022,34.06475632,MD-8,MDI5,1,3,NA,47.359,51.66,A,NA,NA,NA,NA,Pnv,NA,NA,NA,"Break at 39.261, 43.261 cm by SIPRE core. Top part broken into fragments.",05/05/2017 09:37:03,4.301,7.217,3.389,92.834,57.9722,7023,NA,NA,NA,04/24/2015,BNZ-3,3C6E247A-F0BF-454E-894C-3C78ADD2F8E5
7024,33.89636243,MD-8,MDI5,1,4,NA,51.66,54.682,A,NA,NA,NA,NA,Pnv,NA,NA,NA,"Break at ?68.102, ?84.323, ?98.811 cm by SIPRE core. Top part broken into fragments.",05/05/2017 09:44:51,3.022,7.067,3.436,60.1054,34.869,7025,NA,NA,NA,04/24/2015,BNZ-3,E3C4982B-ED44-4F0A-B364-353A7561913D
7026,32.04305527,MD-8,MDI5,1,4,NA,54.682,57.315,A,NA,NA,NA,NA,Pnv,NA,NA,NA,"Break at ?68.102, ?84.323, ?98.811 cm by SIPRE core. Top part broken into fragments.",05/05/2017 12:27:13,2.633,7.316,3.384,80.82,54.7783,7027,NA,NA,NA,04/24/2015,BNZ-3,446713A5-60C0-4CB1-A9AC-D97E122E0034
7028,28.51143842,MD-8,MDI5,1,4,NA,57.315,60.5,A,NA,NA,NA,NA,Pnv,NA,NA,NA,"Break at ?68.102, ?84.323, ?98.811 cm by SIPRE core. Top part broken into fragments.",05/05/2017 12:32:59,3.185,7.187,3.364,99.3291,76.4391,7029,NA,NA,NA,04/24/2015,BNZ-3,0ACA6457-A1C6-4F50-9E7A-77FC34DDD4C1
7030,39.03184713,MD-8,MDI5,1,4,NA,60.5,63.831,A,NA,NA,NA,NA,Pnv,NA,NA,NA,"Break at ?68.102, ?84.323, ?98.811 cm by SIPRE core. Top part broken into fragments.",05/05/2017 12:36:11,3.331,7.27,3.391,115.2574,84.9701,7031,NA,NA,NA,04/24/2015,BNZ-3,50B5F196-1AD6-48F3-AC00-B66E72F733AA
7032,30.25438596,MD-8,MDI5,1,4,NA,63.831,67.102,A,NA,NA,NA,NA,Pnv,NA,NA,NA,"Break at ?68.102, ?84.323, ?98.811 cm by SIPRE core. Top part broken into fragments.",05/05/2017 12:40:48,3.271,7.176,2.779,64.1531,36.7821,7033,NA,NA,NA,04/24/2015,BNZ-3,022B06FE-2B5C-4042-B63C-2CACC4319F82
7034,17.59283997,MD-8,MDI5,1,4,NA,67.102,69.833,A,NA,NA,NA,NA,Pnv,NA,NA,NA,"Break at ?68.102, ?84.323, ?98.811 cm by SIPRE core. Top part broken into fragments.",05/05/2017 12:45:04,2.731,7.257,3.512,62.7636,36.2444,7035,NA,NA,NA,04/24/2015,BNZ-3,073715CB-DEFE-4192-BBBF-2581CD59EB5A
7036,11.75671853,MD-8,MDI5,1,4,NA,69.833,72.96,A,NA,NA,NA,NA,Pnv,NA,NA,NA,"Break at ?68.102, ?84.323, ?98.811 cm by SIPRE core. Top part broken into fragments.",05/05/2017 12:51:52,3.127,7.23,3.592,103.0714,61.1656,7037,NA,NA,NA,04/24/2015,BNZ-3,DD80FB61-052A-4C61-BE85-D40E8F191E04
7038,9.153158937,MD-8,MDI5,1,4,NA,72.96,75.79,A,NA,NA,NA,NA,Pnv,NA,NA,NA,"Break at ?68.102, ?84.323, ?98.811 cm by SIPRE core. Top part broken into fragments.",05/05/2017 12:54:12,2.83,7.049,3.289,84.041,57.8499,7039,NA,NA,NA,04/24/2015,BNZ-3,118351D2-0929-48EB-A56C-BF39CC740C31
7040,7.997255068,MD-8,MDI5,1,4,NA,75.79,78.59,A,NA,NA,NA,NA,Pnv,NA,NA,NA,"Break at ?68.102, ?84.323, ?98.811 cm by SIPRE core. Top part broken into fragments.",05/05/2017 12:58:03,2.8,7.215,3.145,70.7973,46.0622,7041,NA,NA,NA,04/24/2015,BNZ-3,CDE55927-5F16-411D-B62D-52E0251D8AAA
7042,4.4311,MD-8,MDI5,1,4,NA,78.59,83.323,A,NA,NA,NA,NA,Pnv,NA,NA,NA,"Break at ?68.102, ?84.323, ?98.811 cm by SIPRE core. Top part broken into fragments.",05/05/2017 13:01:05,4.733,7.24,2.974,119.3422,77.8724,7043,NA,NA,NA,04/24/2015,BNZ-3,4087784B-E177-4659-B17B-D4C51C6AB453
7044,4.3125,MD-8,MDI5,1,4,NA,83.323,86.077,A,NA,NA,NA,NA,Pnv,NA,NA,NA,"Break at ?68.102, ?84.323, ?98.811 cm by SIPRE core. Top part broken into fragments.",05/05/2017 13:06:59,2.754,7.295,3.298,65.4658,39.3387,7045,NA,NA,NA,04/24/2015,BNZ-3,2D967BC1-83EB-4A11-B0E6-B2C80C58EC4D
7046,4.0446,MD-8,MDI5,1,4,NA,86.077,89.116,A,NA,NA,NA,NA,Pnv,NA,NA,NA,"Break at ?68.102, ?84.323, ?98.811 cm by SIPRE core. Top part broken into fragments.",05/05/2017 13:14:27,3.039,7.015,3.36,100.6348,70.3822,7047,NA,NA,NA,04/24/2015,BNZ-3,2962A074-5FE5-46A2-9060-704B6376DD50
7048,5.5517,MD-8,MDI5,1,4,NA,89.116,92.366,A,NA,NA,NA,NA,Pnv,NA,NA,NA,"Break at ?68.102, ?84.323, ?98.811 cm by SIPRE core. Top part broken into fragments.",05/05/2017 13:17:34,3.25,7.064,3.085,76.5781,47.5229,7049,NA,NA,NA,04/24/2015,BNZ-3,D9C256A3-F31B-4B21-9DA2-389C44D22D0C
7050,4.9945,MD-8,MDI5,1,4,NA,92.366,97.811,A,NA,NA,NA,NA,Pnv,NA,NA,NA,"Break at ?68.102, ?84.323, ?98.811 cm by SIPRE core. Top part broken into fragments.",05/05/2017 13:20:25,5.445,7.012,3.31,148.9269,95.3375,7051,NA,NA,NA,04/24/2015,BNZ-3,15BDE323-904B-40B1-9C00-175E061BE30D
7052,54.6939217,TKN0120,GRM3,4,1,NA,0,3.709,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 8.1 cm by SIPRE.,05/05/2017 09:33:42,3.709,5.755,3.761,41.4552,7.4093,7053,NA,NA,NA,05/01/2015,BNZ-3,7C5B7109-29F9-419A-B6F0-144A84FE8AE9
7054,50.86715537,TKN0120,GRM3,4,1,NA,3.709,6.686,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 8.1 cm by SIPRE.,05/08/2017 10:09:51,2.977,6.114,3.635,31.3591,6.8552,7055,NA,NA,NA,05/01/2015,BNZ-3,765495B6-E4D0-44F3-AB42-D53FE045BB48
7056,48.82875264,TKN0120,GRM3,4,2,NA,6.686,9.101,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 33.096  cm by SIPRE.,05/08/2017 10:16:42,2.415,7.34,3.064,33.7476,5.6116,7057,NA,NA,NA,05/01/2015,BNZ-3,B82E06B4-DF01-49DC-A719-14BA3046E771
7058,51.67583792,TKN0120,GRM3,4,2,NA,9.101,11.482,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 33.096  cm by SIPRE.,05/08/2017 14:03:32,2.381,7.323,2.857,35.411,7.2936,7059,NA,NA,NA,05/01/2015,BNZ-3,33AF184C-62C8-4FDB-8C42-B2B6AFC5A9A4
7060,45.05855856,TKN0120,GRM3,4,2,NA,11.482,14.058,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 33.096  cm by SIPRE.,05/08/2017 14:06:19,2.576,7.448,3.084,46.7188,14.6091,7061,NA,NA,NA,05/01/2015,BNZ-3,04E211F8-A64C-493F-9D1E-2CE41435C73A
7062,33.84927066,TKN0120,GRM3,4,2,NA,14.058,17.072,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 33.096  cm by SIPRE.,05/08/2017 14:09:58,3.014,7.594,3.38,62.6297,22.0453,7063,NA,NA,NA,05/01/2015,BNZ-3,D81EFE28-E5FF-4EA5-AAEA-FFD3D1D75E29
7064,20.02474273,TKN0120,GRM3,4,2,NA,17.072,19.363,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 33.096  cm by SIPRE.,05/08/2017 14:14:03,2.291,7.755,3.056,43.7492,19.9484,7065,NA,NA,NA,05/01/2015,BNZ-3,D269FD33-F08A-41A4-993F-A64CDEAD20AA
7066,25.56361343,TKN0120,GRM3,4,2,NA,19.363,21.594,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 33.096  cm by SIPRE.,05/08/2017 14:15:34,2.231,7.395,3.44,47.1555,21.3655,7067,NA,NA,NA,05/01/2015,BNZ-3,FD12215F-37F6-4115-BD9D-DB0AB829089A
7068,25.667234530000002,TKN0120,GRM3,4,2,NA,21.594,24.054,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 33.096  cm by SIPRE.,05/08/2017 14:20:39,2.46,7.609,3.362,50.3166,22.3941,7069,NA,NA,NA,05/01/2015,BNZ-3,185B110C-5393-4754-B433-2AB416333249
7070,22.25735419,TKN0120,GRM3,4,2,NA,24.054,26.984,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 33.096  cm by SIPRE.,05/08/2017 14:23:20,2.93,7.433,3.469,60.8885,29.5426,7071,NA,NA,NA,05/01/2015,BNZ-3,D3F1787C-D27A-4ACC-804F-3B7774DB42C1
7072,10.02966259,TKN0120,GRM3,4,2,NA,26.984,29.5,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 33.096  cm by SIPRE.,05/08/2017 14:25:25,2.516,7.381,3.171,62.2639,35.9133,7073,NA,NA,NA,05/01/2015,BNZ-3,8705D648-7FC9-48C4-BEA6-2580407782E2
7074,8.52721284,TKN0120,GRM3,4,2,NA,29.5,32.331,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 33.096  cm by SIPRE.,05/08/2017 14:27:36,2.831,7.44,7.303,64.0116,40.5664,7075,NA,NA,NA,05/01/2015,BNZ-3,B92AFA63-D2EE-437E-9FD3-C8C7CD4A0B9E
7076,11.5993,TKN0120,GRM3,4,3,NA,32.331,35.299,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 78.331  cm by SIPRE.,05/08/2017 14:29:46,2.968,7.253,3.67,85.9666,51.8926,7077,NA,NA,NA,05/01/2015,BNZ-3,44530482-273D-4FA8-8B68-C6E92603D0AA
7078,10.8379,TKN0120,GRM3,4,3,NA,35.299,39.096,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 78.331  cm by SIPRE.,05/09/2017 08:47:38,3.797,7.193,3.759,116.2988,75.1994,7079,NA,NA,NA,05/01/2015,BNZ-3,749C9394-F810-435B-96AD-F96FFE7CD237
7080,5.4376,TKN0120,GRM3,4,3,NA,39.096,42.666,F,NA,NA,NA,NA,Onv,NA,NA,NA,Break at 78.331  cm by SIPRE.,05/09/2017 08:49:32,3.57,7.291,3.402,97.0235,64.8633,7081,NA,NA,NA,05/01/2015,BNZ-3,5448235C-9951-4EA7-B81D-ED243D9997FD
