"","UniqueID","SITE","PLOT","SPECIES","TREE","DBH.new","DBH_change","year_difference","Notes"
"248","BDI2_2_219","BDI2","2","BETNEO","219",2.5,0,4,"2.5 -> 2.5 from 2014-2018"
"249","BDI2_2_221","BDI2","2","BETNEO","221",2.9,0,4,"2.9 -> 2.9 from 2014-2018"
"250","BDI2_2_229","BDI2","2","BETNEO","229",2.6,0,4,"2.6 -> 2.6 from 2014-2018"
"251","BDI2_3_254","BDI2","3","BETNEO","254",4.3,0,4,"4.3 -> 4.3 from 2014-2018"
"252","BDI2_3_267","BDI2","3","BETNEO","267",3.5,0,4,"3.5 -> 3.5 from 2014-2018"
"253","BDI2_3_268","BDI2","3","PICMAR","268",3.7,-0.399999999999999,4,"4.1 -> 3.7 from 2014-2018"
"254","BDI2_3_304","BDI2","3","BETNEO","304",3,0,4,"3 -> 3 from 2014-2018"
"255","BDI2_3_305","BDI2","3","PICMAR","305",2.1,-0.6,4,"2.7 -> 2.1 from 2014-2018"
"256","BDI2_3_326","BDI2","3","BETNEO","326",2.5,0,4,"2.5 -> 2.5 from 2014-2018"
"257","BDI2_4_349","BDI2","4","BETNEO","349",3.1,0,4,"3.1 -> 3.1 from 2014-2018"
"258","BDI2_4_350","BDI2","4","BETNEO","350",2.7,0,4,"2.7 -> 2.7 from 2014-2018"
"259","BDI2_4_351","BDI2","4","BETNEO","351",3.8,0,4,"3.8 -> 3.8 from 2014-2018"
"260","BDI2_4_354","BDI2","4","BETNEO","354",3.4,0,4,"3.4 -> 3.4 from 2014-2018"
"261","BDI2_4_355","BDI2","4","BETNEO","355",3.5,0,4,"3.5 -> 3.5 from 2014-2018"
"262","BDI2_4_368","BDI2","4","BETNEO","368",4.1,0,4,"4.1 -> 4.1 from 2014-2018"
"263","BDI2_4_376","BDI2","4","BETNEO","376",2.7,0,4,"2.7 -> 2.7 from 2014-2018"
"264","BDI2_4_380","BDI2","4","BETNEO","380",2.6,0,4,"2.6 -> 2.6 from 2014-2018"
"265","BDI2_4_403","BDI2","4","BETNEO","403",2.6,0,4,"2.6 -> 2.6 from 2014-2018"
"266","BDI2_4_409","BDI2","4","BETNEO","409",4,0,4,"4 -> 4 from 2014-2018"
"267","BDI2_4_411","BDI2","4","BETNEO","411",5.2,0,4,"5.2 -> 5.2 from 2014-2018"
"268","BDI2_4_421","BDI2","4","BETNEO","421",4.1,0,4,"4.1 -> 4.1 from 2014-2018"
"269","BDI2_4_434","BDI2","4","BETNEO","434",3,0,4,"3 -> 3 from 2014-2018"
"270","BDI2_4_439","BDI2","4","BETNEO","439",2.5,0,4,"2.5 -> 2.5 from 2014-2018"
"271","BDI2_4_441","BDI2","4","BETNEO","441",3,0,4,"3 -> 3 from 2014-2018"
"272","BDI2_4_448","BDI2","4","BETNEO","448",2.5,-0.1,4,"2.6 -> 2.5 from 2014-2018"
"273","BDI2_4_450","BDI2","4","BETNEO","450",2.7,0,4,"2.7 -> 2.7 from 2014-2018"
"274","BDI2_4_452","BDI2","4","BETNEO","452",3.3,0,4,"3.3 -> 3.3 from 2014-2018"
"275","BDI2_4_454","BDI2","4","BETNEO","454",3,0,4,"3 -> 3 from 2014-2018"
"276","BDI2_6_465","BDI2","6","BETNEO","465",3.5,-0.8,4,"4.3 -> 3.5 from 2014-2018"
"277","BDI2_6_471","BDI2","6","BETNEO","471",2.7,0,4,"2.7 -> 2.7 from 2014-2018"
"278","BDI2_6_476","BDI2","6","BETNEO","476",4,0,4,"4 -> 4 from 2014-2018"
"279","BDI2_6_488","BDI2","6","BETNEO","488",3.6,0,4,"3.6 -> 3.6 from 2014-2018"
"280","BDI2_6_494","BDI2","6","BETNEO","494",4.6,0,4,"4.6 -> 4.6 from 2014-2018"
"281","BDI2_6_496","BDI2","6","BETNEO","496",4.5,0,4,"4.5 -> 4.5 from 2014-2018"
"282","BDI2_6_497","BDI2","6","BETNEO","497",3.5,0,4,"3.5 -> 3.5 from 2014-2018"
"283","BDI2_6_499","BDI2","6","BETNEO","499",3.4,0,4,"3.4 -> 3.4 from 2014-2018"
"284","BDI2_6_504","BDI2","6","BETNEO","504",2.5,0,4,"2.5 -> 2.5 from 2014-2018"
"285","BDI2_6_505","BDI2","6","BETNEO","505",2.7,0,4,"2.7 -> 2.7 from 2014-2018"
"286","BDI2_6_510","BDI2","6","BETNEO","510",2.5,0,4,"2.5 -> 2.5 from 2014-2018"
"287","BDI2_6_518","BDI2","6","BETNEO","518",3.3,0,4,"3.3 -> 3.3 from 2014-2018"
"288","BDI2_6_527","BDI2","6","BETNEO","527",2.8,0,4,"2.8 -> 2.8 from 2014-2018"
"289","BDI2_6_535","BDI2","6","BETNEO","535",3.7,0,4,"3.7 -> 3.7 from 2014-2018"
"290","BDI2_6_551","BDI2","6","BETNEO","551",2.9,0,4,"2.9 -> 2.9 from 2014-2018"
"291","BDI2_6_552","BDI2","6","BETNEO","552",2.4,0,4,"2.4 -> 2.4 from 2014-2018"
"292","BDI2_6_553","BDI2","6","BETNEO","553",2.7,0,4,"2.7 -> 2.7 from 2014-2018"
"293","BDI2_6_570","BDI2","6","BETNEO","570",2.5,0,4,"2.5 -> 2.5 from 2014-2018"
"294","BDI2_6_576","BDI2","6","BETNEO","576",4.2,0,4,"4.2 -> 4.2 from 2014-2018"
"295","BDI2_7_681","BDI2","7","BETNEO","681",2.5,0,4,"2.5 -> 2.5 from 2014-2018"
"296","BDI2_7_682","BDI2","7","BETNEO","682",3,0,4,"3 -> 3 from 2014-2018"
"297","BDI2_7_684","BDI2","7","BETNEO","684",3.6,0,4,"3.6 -> 3.6 from 2014-2018"
"298","BDI2_7_685","BDI2","7","BETNEO","685",3.4,0,4,"3.4 -> 3.4 from 2014-2018"
"299","BDI2_7_689","BDI2","7","BETNEO","689",2.7,0,4,"2.7 -> 2.7 from 2014-2018"
"300","BDI2_7_690","BDI2","7","BETNEO","690",3.8,0,4,"3.8 -> 3.8 from 2014-2018"
"301","BDI2_7_693","BDI2","7","BETNEO","693",2.4,-0.1,4,"2.5 -> 2.4 from 2014-2018"
"302","BDI2_7_694","BDI2","7","BETNEO","694",3.8,0,4,"3.8 -> 3.8 from 2014-2018"
"303","BDI2_7_696","BDI2","7","BETNEO","696",2.4,-0.1,4,"2.5 -> 2.4 from 2014-2018"
"304","BDI2_7_697","BDI2","7","BETNEO","697",3.2,-0.0999999999999996,4,"3.3 -> 3.2 from 2014-2018"
"305","BDI2_7_698","BDI2","7","BETNEO","698",2.8,0,4,"2.8 -> 2.8 from 2014-2018"
"306","BDI2_7_703","BDI2","7","BETNEO","703",3.2,0,4,"3.2 -> 3.2 from 2014-2018"
"307","BDI2_7_706","BDI2","7","BETNEO","706",2.8,0,4,"2.8 -> 2.8 from 2014-2018"
"308","BDI2_7_711","BDI2","7","BETNEO","711",4.1,0,4,"4.1 -> 4.1 from 2014-2018"
"309","BDI2_7_713","BDI2","7","BETNEO","713",3.4,0,4,"3.4 -> 3.4 from 2014-2018"
"310","BDI2_7_722","BDI2","7","BETNEO","722",5.1,0,4,"5.1 -> 5.1 from 2014-2018"
"311","BDI2_7_724","BDI2","7","BETNEO","724",3.3,0,4,"3.3 -> 3.3 from 2014-2018"
"312","BDI2_7_725","BDI2","7","BETNEO","725",2.7,0,4,"2.7 -> 2.7 from 2014-2018"
"313","BDI2_7_728","BDI2","7","BETNEO","728",3.3,0,4,"3.3 -> 3.3 from 2014-2018"
"314","BDI2_7_729","BDI2","7","BETNEO","729",3,0,4,"3 -> 3 from 2014-2018"
"315","BDI2_7_730","BDI2","7","BETNEO","730",3.2,0,4,"3.2 -> 3.2 from 2014-2018"
"316","BDI2_7_732","BDI2","7","BETNEO","732",5,0,4,"5 -> 5 from 2014-2018"
"317","BDI2_7_733","BDI2","7","BETNEO","733",4,0,4,"4 -> 4 from 2014-2018"
"318","BDI2_7_738","BDI2","7","BETNEO","738",3.4,0,4,"3.4 -> 3.4 from 2014-2018"
"319","BDI2_7_739","BDI2","7","BETNEO","739",2.8,0,4,"2.8 -> 2.8 from 2014-2018"
"320","BDI2_7_748","BDI2","7","BETNEO","748",4.1,0,4,"4.1 -> 4.1 from 2014-2018"
"321","BDI2_7_755","BDI2","7","BETNEO","755",3.5,0,4,"3.5 -> 3.5 from 2014-2018"
"322","BDI2_7_758","BDI2","7","BETNEO","758",3.3,0,4,"3.3 -> 3.3 from 2014-2018"
"323","BDI2_7_759","BDI2","7","BETNEO","759",3.2,0,4,"3.2 -> 3.2 from 2014-2018"
"324","BDI2_7_760","BDI2","7","BETNEO","760",2.8,0,4,"2.8 -> 2.8 from 2014-2018"
"325","BDI2_7_763","BDI2","7","BETNEO","763",3.1,0,4,"3.1 -> 3.1 from 2014-2018"
"326","BDI2_7_771","BDI2","7","BETNEO","771",2.8,-0.1,4,"2.9 -> 2.8 from 2014-2018"
"327","BDI2_7_776","BDI2","7","BETNEO","776",2.9,0,4,"2.9 -> 2.9 from 2014-2018"
"328","BDI2_7_781","BDI2","7","BETNEO","781",2.8,0,4,"2.8 -> 2.8 from 2014-2018"
"329","BDI2_7_783","BDI2","7","BETNEO","783",3.1,0,4,"3.1 -> 3.1 from 2014-2018"
"330","BDI2_7_785","BDI2","7","BETNEO","785",2.9,0,4,"2.9 -> 2.9 from 2014-2018"
"331","BDI2_7_788","BDI2","7","BETNEO","788",3.3,0,4,"3.3 -> 3.3 from 2014-2018"
"332","BDI2_7_790","BDI2","7","BETNEO","790",3.3,0,4,"3.3 -> 3.3 from 2014-2018"
"333","BDI2_7_791","BDI2","7","BETNEO","791",2.7,0,4,"2.7 -> 2.7 from 2014-2018"
"334","BDI2_7_792","BDI2","7","BETNEO","792",3.8,0,4,"3.8 -> 3.8 from 2014-2018"
"335","BDI2_7_793","BDI2","7","BETNEO","793",3.5,0,4,"3.5 -> 3.5 from 2014-2018"
"336","BDI2_7_794","BDI2","7","BETNEO","794",3.1,0,4,"3.1 -> 3.1 from 2014-2018"
"337","BDI2_7_799","BDI2","7","BETNEO","799",2.6,0,4,"2.6 -> 2.6 from 2014-2018"
"338","BDI2_7_800","BDI2","7","BETNEO","800",3.7,0,4,"3.7 -> 3.7 from 2014-2018"
"339","BDI2_8_814","BDI2","8","BETNEO","814",5.4,0,4,"5.4 -> 5.4 from 2014-2018"
"340","BDI2_8_821","BDI2","8","BETNEO","821",3,0,4,"3 -> 3 from 2014-2018"
"341","BDI2_8_822","BDI2","8","BETNEO","822",2.9,0,4,"2.9 -> 2.9 from 2014-2018"
"342","BDI2_8_830","BDI2","8","BETNEO","830",3.7,0,4,"3.7 -> 3.7 from 2014-2018"
"343","BDI2_8_841","BDI2","8","BETNEO","841",3.7,0,4,"3.7 -> 3.7 from 2014-2018"
"344","BDI2_8_853","BDI2","8","BETNEO","853",3.3,0,4,"3.3 -> 3.3 from 2014-2018"
"345","BDI2_8_858","BDI2","8","BETNEO","858",4.4,0,4,"4.4 -> 4.4 from 2014-2018"
"346","BDI2_8_860","BDI2","8","BETNEO","860",3.9,0,4,"3.9 -> 3.9 from 2014-2018"
"347","BDI2_8_867","BDI2","8","BETNEO","867",3.5,0,4,"3.5 -> 3.5 from 2014-2018"
"348","BDI2_8_883","BDI2","8","BETNEO","883",4,0,4,"4 -> 4 from 2014-2018"
"349","BDI2_9_886","BDI2","9","BETNEO","886",2.7,0,4,"2.7 -> 2.7 from 2014-2018"
"350","BDI2_9_888","BDI2","9","BETNEO","888",3.4,0,4,"3.4 -> 3.4 from 2014-2018"
"351","BDI2_9_916","BDI2","9","BETNEO","916",4.4,-0.0999999999999996,4,"4.5 -> 4.4 from 2014-2018"
"352","BDI2_9_933","BDI2","9","BETNEO","933",5.3,-0.100000000000001,4,"5.4 -> 5.3 from 2014-2018"
"353","BDI2_9_935","BDI2","9","BETNEO","935",2.7,0,4,"2.7 -> 2.7 from 2014-2018"
"354","BDI2_9_937","BDI2","9","BETNEO","937",2.9,0,4,"2.9 -> 2.9 from 2014-2018"
"355","BDI2_9_944","BDI2","9","BETNEO","944",2.6,0,4,"2.6 -> 2.6 from 2014-2018"
"356","BDI2_9_950","BDI2","9","BETNEO","950",3.9,0,4,"3.9 -> 3.9 from 2014-2018"
"357","BDI3_1_28","BDI3","1","POPTRE","28",3.4,0,4,"3.4 -> 3.4 from 2014-2018"
"358","BDI3_1_39","BDI3","1","POPTRE","39",4.4,0,4,"4.4 -> 4.4 from 2014-2018"
"359","BDI3_1_40","BDI3","1","POPTRE","40",2.9,0,4,"2.9 -> 2.9 from 2014-2018"
"360","BDI3_1_42","BDI3","1","POPTRE","42",2.5,0,4,"2.5 -> 2.5 from 2014-2018"
"361","BDI3_1_53","BDI3","1","POPTRE","53",3.7,-0.3,4,"4 -> 3.7 from 2014-2018"
"362","BDI3_1_56","BDI3","1","POPTRE","56",3.6,0,4,"3.6 -> 3.6 from 2014-2018"
"363","BDI3_1_63","BDI3","1","POPTRE","63",3.6,-0.1,4,"3.7 -> 3.6 from 2014-2018"
"364","BDI3_1_65","BDI3","1","POPTRE","65",5,0,4,"5 -> 5 from 2014-2018"
"365","BDI3_1_67","BDI3","1","POPTRE","67",4.6,0,4,"4.6 -> 4.6 from 2014-2018"
"366","BDI3_1_69","BDI3","1","POPTRE","69",3.2,0,4,"3.2 -> 3.2 from 2014-2018"
"367","BDI3_1_74","BDI3","1","POPTRE","74",3,0,4,"3 -> 3 from 2014-2018"
"368","BDI3_11_812","BDI3","11","POPTRE","812",3.2,0,4,"3.2 -> 3.2 from 2014-2018"
"369","BDI3_11_814","BDI3","11","POPTRE","814",4.6,0,4,"4.6 -> 4.6 from 2014-2018"
"370","BDI3_11_817","BDI3","11","POPTRE","817",3.5,-0.1,4,"3.6 -> 3.5 from 2014-2018"
"371","BDI3_11_818","BDI3","11","POPTRE","818",3,-0.1,4,"3.1 -> 3 from 2014-2018"
"372","BDI3_11_821","BDI3","11","POPTRE","821",2.8,0,4,"2.8 -> 2.8 from 2014-2018"
"373","BDI3_11_829","BDI3","11","POPTRE","829",3.8,-0.1,4,"3.9 -> 3.8 from 2014-2018"
"374","BDI3_11_830","BDI3","11","POPTRE","830",4.5,0,4,"4.5 -> 4.5 from 2014-2018"
"375","BDI3_11_831","BDI3","11","POPTRE","831",4.4,0,4,"4.4 -> 4.4 from 2014-2018"
"376","BDI3_11_843","BDI3","11","POPTRE","843",3.7,-0.0999999999999996,4,"3.8 -> 3.7 from 2014-2018"
"377","BDI3_11_845","BDI3","11","POPTRE","845",3.7,0,4,"3.7 -> 3.7 from 2014-2018"
"378","BDI3_11_846","BDI3","11","POPTRE","846",2.6,-0.1,4,"2.7 -> 2.6 from 2014-2018"
"379","BDI3_11_847","BDI3","11","POPTRE","847",4.7,-0.0999999999999996,4,"4.8 -> 4.7 from 2014-2018"
"380","BDI3_11_851","BDI3","11","POPTRE","851",4,0,4,"4 -> 4 from 2014-2018"
"381","BDI3_11_856","BDI3","11","POPTRE","856",4,-0.0999999999999996,4,"4.1 -> 4 from 2014-2018"
"382","BDI3_11_867","BDI3","11","POPTRE","867",2.7,0,4,"2.7 -> 2.7 from 2014-2018"
"383","BDI3_11_868","BDI3","11","POPTRE","868",4.2,-0.0999999999999996,4,"4.3 -> 4.2 from 2014-2018"
"384","BDI3_11_870","BDI3","11","POPTRE","870",4.2,-0.0999999999999996,4,"4.3 -> 4.2 from 2014-2018"
"385","BDI3_11_876","BDI3","11","POPTRE","876",3.3,0,4,"3.3 -> 3.3 from 2014-2018"
"386","BDI3_11_879","BDI3","11","POPTRE","879",2.6,-0.1,4,"2.7 -> 2.6 from 2014-2018"
"387","BDI3_11_881","BDI3","11","POPTRE","881",3.8,0,4,"3.8 -> 3.8 from 2014-2018"
"388","BDI3_11_884","BDI3","11","POPTRE","884",4.1,0,4,"4.1 -> 4.1 from 2014-2018"
"389","BDI3_11_885","BDI3","11","POPTRE","885",2.8,0,4,"2.8 -> 2.8 from 2014-2018"
"390","BDI3_11_888","BDI3","11","POPTRE","888",2.8,0,4,"2.8 -> 2.8 from 2014-2018"
"391","BDI3_12_902","BDI3","12","POPTRE","902",2.9,0,4,"2.9 -> 2.9 from 2014-2018"
"392","BDI3_12_913","BDI3","12","POPTRE","913",3.5,-0.1,4,"3.6 -> 3.5 from 2014-2018"
"393","BDI3_12_923","BDI3","12","POPTRE","923",5.3,0,4,"5.3 -> 5.3 from 2014-2018"
"394","BDI3_12_928","BDI3","12","POPTRE","928",5.2,0,4,"5.2 -> 5.2 from 2014-2018"
"395","BDI3_12_934","BDI3","12","POPTRE","934",4.6,0,4,"4.6 -> 4.6 from 2014-2018"
"396","BDI3_12_935","BDI3","12","POPTRE","935",4,-0.0999999999999996,4,"4.1 -> 4 from 2014-2018"
"397","BDI3_12_938","BDI3","12","POPTRE","938",5.4,-0.0999999999999996,4,"5.5 -> 5.4 from 2014-2018"
"398","BDI3_12_953","BDI3","12","POPTRE","953",5.3,-0.100000000000001,4,"5.4 -> 5.3 from 2014-2018"
"399","BDI3_12_955","BDI3","12","POPTRE","955",6.6,-0.4,4,"7 -> 6.6 from 2014-2018"
"400","BDI3_12_958","BDI3","12","POPTRE","958",5.2,0,4,"5.2 -> 5.2 from 2014-2018"
"401","BDI3_12_959","BDI3","12","POPTRE","959",5.3,0,4,"5.3 -> 5.3 from 2014-2018"
"402","BDI3_12_960","BDI3","12","POPTRE","960",8.2,-0.100000000000001,4,"8.3 -> 8.2 from 2014-2018"
"403","BDI3_12_964","BDI3","12","POPTRE","964",6.3,0,4,"6.3 -> 6.3 from 2014-2018"
"404","BDI3_12_979","BDI3","12","POPTRE","979",7.1,0,4,"7.1 -> 7.1 from 2014-2018"
"405","BDI3_12_980","BDI3","12","POPTRE","980",4.5,-0.0999999999999996,4,"4.6 -> 4.5 from 2014-2018"
"406","BDI3_13_1806","BDI3","13","POPTRE","1806",4,0,4,"4 -> 4 from 2014-2018"
"407","BDI3_13_1822","BDI3","13","POPTRE","1822",4.4,-0.0999999999999996,4,"4.5 -> 4.4 from 2014-2018"
"408","BDI3_13_1829","BDI3","13","BETNEO","1829",4.2,0,4,"4.2 -> 4.2 from 2014-2018"
"409","BDI3_13_997","BDI3","13","POPTRE","997",7.2,-0.0999999999999996,4,"7.3 -> 7.2 from 2014-2018"
"410","BDI3_14_1852","BDI3","14","POPTRE","1852",3,-0.2,4,"3.2 -> 3 from 2014-2018"
"411","BDI3_14_1853","BDI3","14","POPTRE","1853",2.8,-0.1,4,"2.9 -> 2.8 from 2014-2018"
"412","BDI3_14_1854","BDI3","14","PICMAR","1854",5.6,-0.100000000000001,4,"5.7 -> 5.6 from 2014-2018"
"413","BDI3_14_1857","BDI3","14","POPTRE","1857",4.6,-0.100000000000001,4,"4.7 -> 4.6 from 2014-2018"
"414","BDI3_14_1862","BDI3","14","POPTRE","1862",5.7,0,4,"5.7 -> 5.7 from 2014-2018"
"415","BDI3_14_1874","BDI3","14","POPTRE","1874",3,0,4,"3 -> 3 from 2014-2018"
"416","BDI3_14_1875","BDI3","14","POPTRE","1875",5.6,0,4,"5.6 -> 5.6 from 2014-2018"
"417","BDI3_14_1877","BDI3","14","POPTRE","1877",5.9,0,4,"5.9 -> 5.9 from 2014-2018"
"418","BDI3_14_1893","BDI3","14","POPTRE","1893",7.3,-0.3,4,"7.6 -> 7.3 from 2014-2018"
"419","BDI3_2_111","BDI3","2","POPTRE","111",2.6,0,4,"2.6 -> 2.6 from 2014-2018"
"420","BDI3_2_124","BDI3","2","POPTRE","124",3.6,-0.1,4,"3.7 -> 3.6 from 2014-2018"
"421","BDI3_2_125","BDI3","2","POPTRE","125",3.7,0,4,"3.7 -> 3.7 from 2014-2018"
"422","BDI3_2_130","BDI3","2","POPTRE","130",3.3,0,4,"3.3 -> 3.3 from 2014-2018"
"423","BDI3_2_131","BDI3","2","POPTRE","131",2.7,0,4,"2.7 -> 2.7 from 2014-2018"
"424","BDI3_2_137","BDI3","2","PICMAR","137",2.8,-2,4,"4.8 -> 2.8 from 2014-2018"
"425","BDI3_2_140","BDI3","2","POPTRE","140",4,-2.8,4,"6.8 -> 4 from 2014-2018"
"426","BDI3_2_141","BDI3","2","POPTRE","141",4.5,0,4,"4.5 -> 4.5 from 2014-2018"
"427","BDI3_2_466","BDI3","2","POPTRE","466",2.6,0,4,"2.6 -> 2.6 from 2014-2018"
"428","BDI3_2_85","BDI3","2","POPTRE","85",3.5,-0.1,4,"3.6 -> 3.5 from 2014-2018"
"429","BDI3_2_87","BDI3","2","POPTRE","87",2.8,-0.1,4,"2.9 -> 2.8 from 2014-2018"
"430","BDI3_2_93","BDI3","2","POPTRE","93",3.3,-0.1,4,"3.4 -> 3.3 from 2014-2018"
"431","BDI3_2_94","BDI3","2","POPTRE","94",3.2,-0.0999999999999996,4,"3.3 -> 3.2 from 2014-2018"
"432","BDI3_2_96","BDI3","2","POPTRE","96",3.6,0,4,"3.6 -> 3.6 from 2014-2018"
"433","BDI3_2_98","BDI3","2","POPTRE","98",6.1,0,4,"6.1 -> 6.1 from 2014-2018"
"434","BDI3_2_99","BDI3","2","POPTRE","99",3.2,0,4,"3.2 -> 3.2 from 2014-2018"
"435","BDI3_3_1319","BDI3","3","POPTRE","1319",6.7,0,4,"6.7 -> 6.7 from 2014-2018"
"436","BDI3_3_147","BDI3","3","POPTRE","147",6,0,4,"6 -> 6 from 2014-2018"
"437","BDI3_3_150","BDI3","3","POPTRE","150",3,0,4,"3 -> 3 from 2014-2018"
"438","BDI3_3_168","BDI3","3","POPTRE","168",4.4,0,4,"4.4 -> 4.4 from 2014-2018"
"439","BDI3_3_172","BDI3","3","POPTRE","172",5.5,0,4,"5.5 -> 5.5 from 2014-2018"
"440","BDI3_3_174","BDI3","3","POPTRE","174",4,0,4,"4 -> 4 from 2014-2018"
"441","BDI3_3_178","BDI3","3","POPTRE","178",3.3,0,4,"3.3 -> 3.3 from 2014-2018"
"442","BDI3_3_182","BDI3","3","POPTRE","182",3.6,0,4,"3.6 -> 3.6 from 2014-2018"
"443","BDI3_3_184","BDI3","3","POPTRE","184",2.9,0,4,"2.9 -> 2.9 from 2014-2018"
"444","BDI3_3_190","BDI3","3","POPTRE","190",5.4,0,4,"5.4 -> 5.4 from 2014-2018"
"445","BDI3_3_193","BDI3","3","POPTRE","193",4.4,0,4,"4.4 -> 4.4 from 2014-2018"
"446","BDI3_3_197","BDI3","3","POPTRE","197",6.5,0,4,"6.5 -> 6.5 from 2014-2018"
"447","BDI3_3_202","BDI3","3","POPTRE","202",9.4,0,4,"9.4 -> 9.4 from 2014-2018"
"448","BDI3_3_208","BDI3","3","POPTRE","208",4.5,-0.0999999999999996,4,"4.6 -> 4.5 from 2014-2018"
"449","BDI3_3_209","BDI3","3","POPTRE","209",2.7,0,4,"2.7 -> 2.7 from 2014-2018"
"450","BDI3_4_221","BDI3","4","POPTRE","221",7,-0.0999999999999996,4,"7.1 -> 7 from 2014-2018"
"451","BDI3_4_231","BDI3","4","POPTRE","231",2.5,0,4,"2.5 -> 2.5 from 2014-2018"
"452","BDI3_4_241","BDI3","4","POPTRE","241",4.9,0,4,"4.9 -> 4.9 from 2014-2018"
"453","BDI3_4_250","BDI3","4","POPTRE","250",4.1,0,4,"4.1 -> 4.1 from 2014-2018"
"454","BDI3_4_255","BDI3","4","POPTRE","255",5,-0.0999999999999996,4,"5.1 -> 5 from 2014-2018"
"455","BDI3_4_256","BDI3","4","POPTRE","256",5,-0.0999999999999996,4,"5.1 -> 5 from 2014-2018"
"456","BDI3_4_258","BDI3","4","POPTRE","258",3.5,0,4,"3.5 -> 3.5 from 2014-2018"
"457","BDI3_4_260","BDI3","4","POPTRE","260",6.3,0,4,"6.3 -> 6.3 from 2014-2018"
"458","BDI3_4_264","BDI3","4","POPTRE","264",2.5,0,4,"2.5 -> 2.5 from 2014-2018"
"459","BDI3_4_265","BDI3","4","POPTRE","265",3.3,0,4,"3.3 -> 3.3 from 2014-2018"
"460","BDI3_4_266","BDI3","4","POPTRE","266",3.4,0,4,"3.4 -> 3.4 from 2014-2018"
"461","BDI3_4_267","BDI3","4","POPTRE","267",3.1,0,4,"3.1 -> 3.1 from 2014-2018"
"462","BDI3_4_269","BDI3","4","POPTRE","269",2.7,0,4,"2.7 -> 2.7 from 2014-2018"
"463","BDI3_4_273","BDI3","4","POPTRE","273",3.7,0,4,"3.7 -> 3.7 from 2014-2018"
"464","BDI3_4_274","BDI3","4","POPTRE","274",3.2,-0.0999999999999996,4,"3.3 -> 3.2 from 2014-2018"
"465","BDI3_4_280","BDI3","4","POPTRE","280",5.8,0,4,"5.8 -> 5.8 from 2014-2018"
"466","BDI3_4_281","BDI3","4","POPTRE","281",7.1,0,4,"7.1 -> 7.1 from 2014-2018"
"467","BDI3_6_298","BDI3","6","POPTRE","298",4.3,-0.100000000000001,4,"4.4 -> 4.3 from 2014-2018"
"468","BDI3_6_299","BDI3","6","POPTRE","299",8.7,0,4,"8.7 -> 8.7 from 2014-2018"
"469","BDI3_6_301","BDI3","6","POPTRE","301",3.5,0,4,"3.5 -> 3.5 from 2014-2018"
"470","BDI3_6_302","BDI3","6","POPTRE","302",2.7,0,4,"2.7 -> 2.7 from 2014-2018"
"471","BDI3_6_309","BDI3","6","POPTRE","309",3.4,0,4,"3.4 -> 3.4 from 2014-2018"
"472","BDI3_6_313","BDI3","6","POPTRE","313",5,0,4,"5 -> 5 from 2014-2018"
"473","BDI3_6_318","BDI3","6","PICMAR","318",3.4,-0.1,4,"3.5 -> 3.4 from 2014-2018"
"474","BDI3_6_320","BDI3","6","POPTRE","320",4.8,-0.100000000000001,4,"4.9 -> 4.8 from 2014-2018"
"475","BDI3_6_321","BDI3","6","POPTRE","321",2.7,0,4,"2.7 -> 2.7 from 2014-2018"
"476","BDI3_6_325","BDI3","6","POPTRE","325",5.5,0,4,"5.5 -> 5.5 from 2014-2018"
"477","BDI3_6_332","BDI3","6","POPTRE","332",4.2,0,4,"4.2 -> 4.2 from 2014-2018"
"478","BDI3_6_334","BDI3","6","POPTRE","334",5,-0.0999999999999996,4,"5.1 -> 5 from 2014-2018"
"479","BDI3_6_336","BDI3","6","POPTRE","336",7.3,-0.100000000000001,4,"7.4 -> 7.3 from 2014-2018"
"480","BDI3_6_337","BDI3","6","POPTRE","337",3.9,0,4,"3.9 -> 3.9 from 2014-2018"
"481","BDI3_6_342","BDI3","6","POPTRE","342",6.1,0,4,"6.1 -> 6.1 from 2014-2018"
"482","BDI3_6_344","BDI3","6","POPTRE","344",7.2,-0.3,4,"7.5 -> 7.2 from 2014-2018"
"483","BDI3_6_362","BDI3","6","POPTRE","362",4.4,0,4,"4.4 -> 4.4 from 2014-2018"
"484","BDI3_6_363","BDI3","6","POPTRE","363",5.8,0,4,"5.8 -> 5.8 from 2014-2018"
"485","BDI3_6_368","BDI3","6","POPTRE","368",3.9,-0.1,4,"4 -> 3.9 from 2014-2018"
"486","BDI3_6_373","BDI3","6","POPTRE","373",8.6,-0.200000000000001,4,"8.8 -> 8.6 from 2014-2018"
"487","BDI3_6_376","BDI3","6","POPTRE","376",6.1,0,4,"6.1 -> 6.1 from 2014-2018"
"488","BDI3_6_381","BDI3","6","POPTRE","381",2.8,0,4,"2.8 -> 2.8 from 2014-2018"
"489","BDI3_7_392","BDI3","7","POPTRE","392",9.8,0,4,"9.8 -> 9.8 from 2014-2018"
"490","BDI3_7_393","BDI3","7","POPTRE","393",5.6,0,4,"5.6 -> 5.6 from 2014-2018"
"491","BDI3_7_401","BDI3","7","POPTRE","401",4.6,0,4,"4.6 -> 4.6 from 2014-2018"
"492","BDI3_7_416","BDI3","7","POPTRE","416",3.6,0,4,"3.6 -> 3.6 from 2014-2018"
"493","BDI3_7_417","BDI3","7","POPTRE","417",3.5,0,4,"3.5 -> 3.5 from 2014-2018"
