"Region_PSP","scientific","common","decidBA","conifBA","Longitude","Latitude","surveyyr","ecoregion","site","ASPC","SLOP","SOMO","StdAge","biomass_kgM2","density_m2","SOORCM","SOOICM","SOOECM","SOOACM","ELEV","DF"
"13_10307","Picea glauca","White spruce",7.03560065492882,7.04147676183493,-144.19479,63.68364,2000,"ALASKA BOREAL INTERIOR",1104,139,3,7,94,3.0891597937035,0.0172973614110693,10.16,5.08,4.445,0.635,131.9784,"CAFI"
"13_10308","Picea glauca","White spruce",7.92908819024426,4.89388176743642,-144.19387,63.6833,2000,"ALASKA BOREAL INTERIOR",1104,142,5,7,94,2.05978355971511,0.0148263097809166,10.16,7.62,2.54,0,133.1976,"CAFI"
"13_10309","Picea mariana","Black spruce",14.6307424149961,8.71801157387935,-144.19555,63.68318,2000,"ALASKA BOREAL INTERIOR",1104,62,1,6,94,0,0,12.7,10.16,2.54,0,131.6736,"CAFI"
"13_10311","Populus tremuloides","Trembling aspen",9.87693686914644,14.5805344433728,-149.20438,61.42455,2000,"MARINE WEST COAST FOREST",1105,121,9,4,NA,1.74494723347379,0.0123552581507638,11.43,8.89,2.54,0,119.7864,"CAFI"
"13_10312","Populus balsamifera","Balsam poplar",11.2256517779884,7.44722989453874,-149.20275,61.42467,2000,"MARINE WEST COAST FOREST",1105,28,30,4,NA,0.66262570983882,0.00494210326030552,7.62,5.08,1.27,1.27,118.2624,"CAFI"
"13_10313","Populus balsamifera","Balsam poplar",17.9643218451577,5.62182035180264,-149.15901,61.41019,2000,"MARINE WEST COAST FOREST",1106,250,4,6,58,1.22118537855962,0.0148263097809166,3.81,1.905,1.27,0.635,92.0496,"CAFI"
"13_10314","Populus balsamifera","Balsam poplar",18.9855474052875,6.10346453834963,-149.15822,61.4098,2000,"MARINE WEST COAST FOREST",1106,226,8,4,58,1.04634769010109,0.00494210326030552,8.89,4.445,1.905,1.905,91.1352,"CAFI"
"13_10315","Populus balsamifera","Balsam poplar",19.5196596045755,7.24528739504214,-149.15967,61.40976,2000,"MARINE WEST COAST FOREST",1106,248,6,6,58,1.48248465085207,0.0172973614110693,6.35,5.08,0.635,0.635,89.916,"CAFI"
"13_10324","Picea mariana","Black spruce",15.9952663427591,8.85649011542946,-150.21118,62.19382,2000,"MARINE WEST COAST FOREST",1109,66,4,6,NA,0,0,8.89,2.54,6.35,0,28.956,"CAFI"
"13_10326","Populus balsamifera","Balsam poplar",12.2322352767162,11.143441373718,-150.24783,62.51516,2000,"MARINE WEST COAST FOREST",1110,128,2,5,NA,2.55911305870271,0.00494210326030552,8.89,4.445,3.175,0,66.1416,"CAFI"
"13_10327","Populus balsamifera","Balsam poplar",8.93041161543429,10.057919208914,-150.2476,62.51442,2000,"MARINE WEST COAST FOREST",1110,105,3,4,NA,1.31195091509064,0.00247105163015276,6.35,3.81,2.54,0,60.0456,"CAFI"
"13_10329","Populus balsamifera","Balsam poplar",5.87449920926693,32.800985934538,-149.87636,62.86032,2000,"MARINE WEST COAST FOREST",1111,330,10,3,NA,2.23916553437127,0.00247105163015276,12.7,3.175,8.255,1.27,108.5088,"CAFI"
"13_10334","Betula neoalaskana","Alaskan birch",0,20.2068022555911,-146.52146,64.30959,2001,"ALASKA BOREAL INTERIOR",1113,0,0,NA,129,0,0,NA,20.32,NA,NA,98.7552,"CAFI"
"13_10339","Populus balsamifera","Balsam poplar",2.17219125352136,15.1788568524113,-143.11207,63.19123,2001,"BOREAL CORDILLERA",1114,0,0,5,51,0.844399433071939,0.00988420652061104,17.78,5.08,5.08,7.62,169.164,"CAFI"
"13_10340","Picea glauca","White spruce",0.967424060524381,20.9428907610849,-150.14093,61.43897,2001,"MARINE WEST COAST FOREST",1115,206,3,5,54,0,0,11.43,6.35,2.54,2.54,8.2296,"CAFI"
"13_10341","Betula neoalaskana","Alaskan birch",1.14810840041053,25.43915053544,-150.14008,61.43865,2001,"MARINE WEST COAST FOREST",1115,145,3,4,54,0.569530374324155,0.00494210326030552,8.89,5.08,2.54,1.27,9.4488,"CAFI"
"13_10344","Populus balsamifera","Balsam poplar",13.7952521675329,0.708395802224626,-149.60403,61.53239,2001,"MARINE WEST COAST FOREST",1116,308,6,6,61,1.08000031527139,0.0123552581507638,12.7,5.08,7.62,0,34.1376,"CAFI"
"13_10346","Picea glauca","White spruce",9.99182458814851,1.43889367969037,-150.01689,61.42255,2001,"MARINE WEST COAST FOREST",1117,355,5,5,126,0.664799930601315,0.00247105163015276,15.24,5.08,10.16,0,20.4216,"CAFI"
"13_10349","Populus tremuloides","Trembling aspen",2.54159340908943,14.6868352582278,-150.0254,61.4256,2001,"MARINE WEST COAST FOREST",1118,323,1,5,111,0.432492429533203,0.00494210326030552,13.97,5.08,8.89,0,21.336,"CAFI"
"13_10350","Populus tremuloides","Trembling aspen",3.18614461486352,18.0079926008941,-150.02497,61.42516,2001,"MARINE WEST COAST FOREST",1118,0,0,5,111,0.681829086379143,0.00988420652061104,6.35,2.54,3.81,0,18.8976,"CAFI"
"13_10351","Populus tremuloides","Trembling aspen",3.32540446702718,17.3985264988098,-150.02642,61.42543,2001,"MARINE WEST COAST FOREST",1118,0,0,5,111,0.251490096699677,0.00494210326030552,12.7,5.08,7.62,0,19.2024,"CAFI"
"13_10352","Picea mariana","Black spruce",27.8967906165826,2.7205323210985,-149.51304,61.61713,2001,"MARINE WEST COAST FOREST",1119,310,17,6,58,0.0624914877059119,0.00494210326030552,8.89,5.08,3.81,0,42.9768,"CAFI"
"13_10353","Picea glauca","White spruce",27.5608020107474,1.51568248947893,-149.51412,61.61692,2001,"MARINE WEST COAST FOREST",1119,180,11,6,58,0.323922436908777,0.0123552581507638,6.35,1.27,5.08,0,41.4528,"CAFI"
"13_10354","Picea glauca","White spruce",31.2234784864605,1.18022101788781,-149.51351,61.61761,2001,"MARINE WEST COAST FOREST",1119,324,15,6,58,0.286498911187564,0.0148263097809166,7.62,5.08,2.54,0,38.4048,"CAFI"
"13_10365","Picea glauca","White spruce",15.4124812468674,2.53612423479454,-149.97677,62.13496,2001,"MARINE WEST COAST FOREST",1123,0,0,5,52,0.604998396919194,0.00494210326030552,10.16,7.62,2.54,0,39.9288,"CAFI"
"13_10366","Picea glauca","White spruce",18.4045340313801,1.22367766446574,-149.97529,62.1347,2001,"MARINE WEST COAST FOREST",1123,0,0,5,52,0,0,7.62,2.54,5.08,0,42.672,"CAFI"
"13_10367","Populus tremuloides","Trembling aspen",23.9753200253336,3.02438201534922,-150.0626,62.05771,2001,"MARINE WEST COAST FOREST",1124,0,0,5,58,4.07578647292167,0.0271815679316804,12.7,3.81,8.89,0,26.2128,"CAFI"
"13_10368","Populus tremuloides","Trembling aspen",34.0941589242988,1.13640376641132,-150.06309,62.05815,2001,"MARINE WEST COAST FOREST",1124,0,0,4,58,2.85927500903406,0.0247105163015276,8.89,2.54,6.35,0,25.908,"CAFI"
"13_10369","Populus tremuloides","Trembling aspen",36.9961416327938,0.656742906806427,-150.06358,62.05869,2001,"MARINE WEST COAST FOREST",1124,0,0,4,58,2.04623458721097,0.0222394646713748,21.59,5.08,16.51,0,25.6032,"CAFI"
"13_10373","Picea glauca","White spruce",33.8447242588212,3.40481487442829,-150.06774,61.96079,2001,"MARINE WEST COAST FOREST",1126,0,0,5,65,0.623908003348994,0.0148263097809166,7.62,5.08,2.54,0,21.6408,"CAFI"
"13_10374","Picea glauca","White spruce",27.7819542336945,2.04447075811173,-150.06671,61.96105,2001,"MARINE WEST COAST FOREST",1126,316,7,5,65,0.317301702548309,0.00988420652061104,10.16,5.08,5.08,0,21.9456,"CAFI"
"13_10375","Picea mariana","Black spruce",34.6666742931834,0.335968572229721,-150.06579,61.96125,2001,"MARINE WEST COAST FOREST",1126,0,0,5,65,0,0,10.16,2.54,7.62,0,20.7264,"CAFI"
"13_10377","Picea mariana","Black spruce",14.4070471762538,0.814478751620099,-149.81972,61.67412,2001,"MARINE WEST COAST FOREST",1127,156,18,5,127,0,0,15.24,5.08,10.16,0,58.8264,"CAFI"
"13_10382","Picea glauca","White spruce",32.4150861048606,0.618482476648769,-148.7524,61.73774,2001,"MARINE WEST COAST FOREST",1129,164,3,4,71,0.21553210801368,0.00494210326030552,12.7,5.08,7.62,0,59.436,"CAFI"
"13_10383","Picea glauca","White spruce",31.1932740699048,0.431434962823388,-148.75189,61.73726,2001,"MARINE WEST COAST FOREST",1129,0,0,4,71,0.156658846185405,0.00247105163015276,12.7,3.81,8.89,0,58.5216,"CAFI"
"13_10384","Picea glauca","White spruce",22.3872335814647,1.76929541379852,-148.75344,61.73751,2001,"MARINE WEST COAST FOREST",1129,0,0,4,71,0.622072559491389,0.0148263097809166,10.16,5.08,5.08,0,58.5216,"CAFI"
"13_10388","Picea glauca","White spruce",41.333783069493,0.112689030801102,-149.04235,61.68398,2001,"MARINE WEST COAST FOREST",1131,274,18,5,56,0.0312834391978013,0.00247105163015276,7.62,5.08,2.54,0,59.436,"CAFI"
"13_10389","Picea glauca","White spruce",34.6477350234068,0.258077914139999,-149.04149,61.68384,2001,"MARINE WEST COAST FOREST",1131,320,12,5,56,0.084558550059944,0.00247105163015276,10.16,5.08,5.08,0,64.6176,"CAFI"
"13_10392","Populus balsamifera","Balsam poplar",5.7808571288719,0,-149.08138,61.7142,2001,"MARINE WEST COAST FOREST",1132,231,3,6,NA,0,0,7.62,2.54,5.08,0,83.5152,"CAFI"
"13_10393","Picea glauca","White spruce",40.9551992621153,0.264944432416813,-149.07998,61.71392,2001,"MARINE WEST COAST FOREST",1132,218,2,6,NA,0.0872654387625293,0.00247105163015276,15.24,5.08,10.16,0,82.296,"CAFI"
"13_10394","Picea mariana","Black spruce",23.7634608911265,0.351714986133662,-149.05744,61.72296,2001,"MARINE WEST COAST FOREST",1133,158,4,5,47,0.0801953714036311,0.00247105163015276,12.7,5.08,7.62,0,93.5736,"CAFI"
"13_10395","Picea glauca","White spruce",30.2873481697896,0,-149.05783,61.72261,2001,"MARINE WEST COAST FOREST",1133,174,3,5,47,0,0,7.62,2.54,5.08,0,93.2688,"CAFI"
"13_10396","Picea glauca","White spruce",35.7470277877746,0,-149.05802,61.72225,2001,"MARINE WEST COAST FOREST",1133,180,4,5,47,0,0,15.24,5.08,10.16,0,96.012,"CAFI"
"13_10398","Populus balsamifera","Balsam poplar",14.9232756263537,4.88372472946022,-149.03414,61.73445,2001,"MARINE WEST COAST FOREST",1134,155,6,2,112,8.4478508555134,0.00494210326030552,5.08,1.27,3.81,0,113.3856,"CAFI"
"13_10399","Betula neoalaskana","Alaskan birch",9.63893513189383,7.98391516003002,-149.03355,61.73507,2001,"MARINE WEST COAST FOREST",1134,155,5,2,112,0,0,5.08,1.27,3.81,0,113.6904,"CAFI"
"13_10401","Picea glauca","White spruce",25.8668179283336,0.752042768054577,-149.08876,61.70789,2001,"MARINE WEST COAST FOREST",1135,152,32,5,55,0.305174025617236,0.00247105163015276,7.62,2.54,5.08,0,85.6488,"CAFI"
"13_10407","Betula neoalaskana","Alaskan birch",0,27.4797235051863,-147.87846,64.87005,2002,"ALASKA BOREAL INTERIOR",1137,162,3,NA,NA,0,0,17.145,5.08,7.62,4.445,51.2064,"CAFI"
"13_10411","Picea glauca","White spruce",0,21.4252073255157,-147.88261,65.10311,2002,"ALASKA BOREAL INTERIOR",1138,11,11,NA,NA,0,0,NA,NA,NA,NA,131.064,"CAFI"
"13_10413","Picea glauca","White spruce",0,3.06659532628731,-147.3646,65.02485,2002,"ALASKA BOREAL INTERIOR",1139,21,18,4,NA,0,0,7.62,2.54,5.08,0,227.076,"CAFI"
"13_10417","Betula neoalaskana","Alaskan birch",2.22733750889439,35.2324345807217,-142.48928,63.39713,2002,"BOREAL CORDILLERA",1140,160,16,3,NA,1.1757951897612,0.00494210326030552,4.445,0,4.445,0,219.456,"CAFI"
"13_10430","Betula neoalaskana","Alaskan birch",0.394391574198381,24.1354749280085,-142.51481,63.2854,2002,"BOREAL CORDILLERA",1145,350,18,5,NA,0.161353928194893,0.00494210326030552,12.065,5.08,6.985,0,175.5648,"CAFI"
"13_10431","Betula neoalaskana","Alaskan birch",0.381519982680211,23.622006107063,-142.51389,63.28517,2002,"BOREAL CORDILLERA",1145,42,4,6,NA,0.17151881598469,0.00247105163015276,12.065,3.175,8.89,0,174.9552,"CAFI"
"13_10432","Betula neoalaskana","Alaskan birch",0.769433189707872,34.2174682702027,-142.51292,63.28499,2002,"BOREAL CORDILLERA",1145,130,8,5,NA,0.332840201270114,0.00741315489045828,18.415,8.89,9.525,0,172.212,"CAFI"
"13_10433","Betula neoalaskana","Alaskan birch",0,3.84786462053032,-147.86808,64.86385,2002,"ALASKA BOREAL INTERIOR",1146,10,1,6,NA,0,0,8.89,NA,NA,NA,45.4152,"CAFI"
"13_10434","Betula neoalaskana","Alaskan birch",0,10.3606870884691,-147.86857,64.86345,2002,"ALASKA BOREAL INTERIOR",1146,10,1,5,NA,0,0,20.32,5.08,6.35,NA,46.9392,"CAFI"
"13_10435","Betula neoalaskana","Alaskan birch",0,12.4450234693772,-147.86739,64.86353,2002,"ALASKA BOREAL INTERIOR",1146,10,0,1,NA,0,0,30.48,5.715,18.415,NA,48.768,"CAFI"
"13_10451","Picea mariana","Black spruce",7.71294186446535,8.20184572879661,-147.8758,64.87681,2002,"ALASKA BOREAL INTERIOR",1152,180,3,4,NA,0.293855729277632,0.00494210326030552,4.445,1.905,2.54,0,67.9704,"CAFI"
"13_10452","Picea mariana","Black spruce",6.6650791216548,7.98620525155597,-147.87477,64.87667,2002,"ALASKA BOREAL INTERIOR",1152,151,4,4,NA,0.321907019000548,0.00247105163015276,6.35,2.54,1.27,0,75.2856,"CAFI"
"13_10453","Betula neoalaskana","Alaskan birch",2.45495557800885,11.5446431216778,-147.87389,64.87635,2002,"ALASKA BOREAL INTERIOR",1152,120,4,4,NA,1.25791227701321,0.00741315489045828,3.175,1.27,1.905,0,65.8368,"CAFI"
"13_10456","Picea mariana","Black spruce",17.0646664635564,5.66438425083656,-150.51061,60.74795,2002,"MARINE WEST COAST FOREST",1153,211,21,6,55,0.0320580060778252,0.00247105163015276,6.35,2.54,3.81,0,33.528,"CAFI"
"13_10457","Populus tremuloides","Trembling aspen",0,1.83232238872558,-150.57712,60.72492,2002,"MARINE WEST COAST FOREST",1154,260,10,5,55,0,0,18.415,5.715,12.7,0,20.7264,"CAFI"
"13_10459","Populus tremuloides","Trembling aspen",0.118779246865731,0.122667018428369,-150.57616,60.72514,2002,"MARINE WEST COAST FOREST",1154,282,2,5,55,0,0,5.715,1.27,4.445,0,22.5552,"CAFI"
"13_10460","Betula neoalaskana","Alaskan birch",8.77462028245211,8.93688497420365,-150.81302,60.71075,2002,"MARINE WEST COAST FOREST",1155,10,5,5,NA,5.36377672765657,0.00741315489045828,6.985,3.81,3.175,0,24.0792,"CAFI"
"13_10465","Picea mariana","Black spruce",8.88141192064129,4.859921049854,-150.82668,60.64787,2002,"MARINE WEST COAST FOREST",1156,256,5,5,33,0,0,8.89,5.08,3.81,0,28.3464,"CAFI"
"13_10466","Betula neoalaskana","Alaskan birch",1.65865106285629,8.34021533761694,-141.82745,63.06095,2002,"BOREAL CORDILLERA",1157,62,5,5,NA,0.70799535061427,0.0172973614110693,9.525,3.175,6.35,0,227.9904,"CAFI"
"13_10467","Picea mariana","Black spruce",8.37747909590218,4.12191808293689,-141.8263,63.06099,2002,"BOREAL CORDILLERA",1157,30,5,6,NA,0.268301163907227,0.00494210326030552,6.35,3.81,2.54,0,227.9904,"CAFI"
"13_10468","Picea glauca","White spruce",6.32837807072487,5.42975692400627,-141.82703,63.06134,2002,"BOREAL CORDILLERA",1157,54,5,5,NA,0.638424861451458,0.0197684130412221,6.985,6.985,0,0,229.5144,"CAFI"
"13_10469","Picea mariana","Black spruce",3.26444095346412,7.92245205843041,-141.83004,63.06021,2002,"BOREAL CORDILLERA",1158,241,3,6,NA,0.834088079702693,0.0420078777125969,4.445,3.175,1.27,0,226.1616,"CAFI"
"13_10471","Picea mariana","Black spruce",4.85418893448725,7.74971479941643,-141.83065,63.06062,2002,"BOREAL CORDILLERA",1158,230,8,6,NA,0.0730881331805779,0.00494210326030552,4.445,3.175,1.27,0,227.3808,"CAFI"
"13_10475","Populus tremuloides","Trembling aspen",26.8763814258758,6.61613201507617,-150.78537,60.60636,2003,"MARINE WEST COAST FOREST",1160,300,1,4,NA,6.05249953926294,0.0197684130412221,NA,2.54,5.08,2.54,36.576,"CAFI"
"13_10481","Picea glauca","White spruce",16.3120264436386,3.90072704487912,-150.55454,60.52627,2003,"MARINE WEST COAST FOREST",1162,191,23,5,56,1.74589726778151,0.0123552581507638,6.35,1.27,2.54,2.54,38.4048,"CAFI"
"13_10483","Picea glauca","White spruce",21.2395609119732,4.11019091113153,-150.55541,60.52659,2003,"MARINE WEST COAST FOREST",1162,171,34,3,56,1.94368656412798,0.00988420652061104,17.78,2.54,6.35,8.89,40.8432,"CAFI"
"13_10485","Betula neoalaskana","Alaskan birch",0,2.13169081585144,-150.31633,60.52524,2003,"MARINE WEST COAST FOREST",1163,109,1.5,3,56,0,0,10.16,2.54,2.54,5.08,38.4048,"CAFI"
"13_10487","Picea mariana","Black spruce",8.15964994726331,14.0346424840651,-150.20145,60.52318,2003,"MARINE WEST COAST FOREST",1164,90,38,6,56,0.0967124326077179,0.00494210326030552,7.62,1.27,2.54,3.81,47.8536,"CAFI"
"13_10488","Populus tremuloides","Trembling aspen",11.5761634956932,5.93746858757824,-150.20286,60.52306,2003,"MARINE WEST COAST FOREST",1164,153,18,6,56,0.914862780839475,0.00741315489045828,8.89,2.54,1.27,5.08,50.9016,"CAFI"
"13_10489","Picea glauca","White spruce",13.5067895343879,6.65963373726642,-150.20211,60.52274,2003,"MARINE WEST COAST FOREST",1164,96,43,4,56,2.73315029780288,0.0222394646713748,17.78,5.08,5.08,7.62,49.3776,"CAFI"
"13_10490","Populus tremuloides","Trembling aspen",10.5432282931627,11.621390612155,-150.29047,60.52714,2003,"MARINE WEST COAST FOREST",1165,209,19,4,56,2.32157262660325,0.0148263097809166,5.08,1.27,2.54,1.27,49.6824,"CAFI"
"13_10492","Populus tremuloides","Trembling aspen",25.5899497443577,14.5396571234999,-150.28986,60.52759,2003,"MARINE WEST COAST FOREST",1165,224,5,4,56,2.70893280534296,0.00988420652061104,10.16,1.27,3.81,5.08,50.292,"CAFI"
"13_10493","Picea mariana","Black spruce",5.67057463492857,14.099158206299,-150.13734,60.47463,2003,"MARINE WEST COAST FOREST",1166,178,14,6,12,0.950958371282168,0.00988420652061104,30.48,2.54,7.62,20.32,49.3776,"CAFI"
"13_10494","Betula kenaica","Kenai birch",1.82925975128847,18.8170172034235,-150.13647,60.47436,2003,"MARINE WEST COAST FOREST",1166,158,19,6,12,0.933664561906386,0.00494210326030552,16.51,2.54,5.08,8.89,47.244,"CAFI"
"13_10495","Betula kenaica","Kenai birch",0,17.5180031655662,-150.13704,60.47394,2003,"MARINE WEST COAST FOREST",1166,162,8,6,12,0,0,15.24,2.54,3.81,8.89,47.5488,"CAFI"
"13_10499","Picea mariana","Black spruce",3.03258327259085,18.2101604784523,-150.17995,60.46297,2003,"MARINE WEST COAST FOREST",1168,148,15,6,56,0.0458233606233462,0.00247105163015276,11.43,5.08,2.54,3.81,33.2232,"CAFI"
"13_10500","Picea mariana","Black spruce",7.34142991982061,18.5518811996543,-150.18067,60.46248,2003,"MARINE WEST COAST FOREST",1168,130,25,6,56,0.104497119644352,0.00247105163015276,8.89,3.81,2.54,2.54,34.7472,"CAFI"
"13_10501","Populus tremuloides","Trembling aspen",6.52524956383542,3.18521180010855,-150.18085,60.46325,2003,"MARINE WEST COAST FOREST",1168,64,14,6,56,0.416772343598447,0.00494210326030552,8.89,2.54,3.81,2.54,36.2712,"CAFI"
"13_10502","Populus tremuloides","Trembling aspen",14.5508058249471,9.02734797182974,-150.21068,60.4582,2003,"MARINE WEST COAST FOREST",1169,235,4,5,56,1.49021569925863,0.00741315489045828,16.51,8.89,5.08,2.54,35.6616,"CAFI"
"13_10504","Populus tremuloides","Trembling aspen",24.7450537191237,6.68924465825992,-150.21003,60.45861,2003,"MARINE WEST COAST FOREST",1169,64,22,5,56,5.78127545469624,0.0494210326030552,11.43,3.81,2.54,5.08,37.4904,"CAFI"
"13_10508","Populus tremuloides","Trembling aspen",16.0357868140345,10.3775040481656,-150.36981,60.46982,2003,"MARINE WEST COAST FOREST",1171,157,6,7,140,2.30779533315568,0.0172973614110693,8.89,2.54,5.08,1.27,41.7576,"CAFI"
"13_10509","Picea mariana","Black spruce",5.09214309192685,4.82750041569252,-150.36917,60.47023,2003,"MARINE WEST COAST FOREST",1171,20,5,7,140,0.0979559755725366,0.00494210326030552,11.43,5.08,2.54,3.81,41.7576,"CAFI"
"13_10510","Populus tremuloides","Trembling aspen",7.75485967972267,8.50408522200722,-150.36892,60.46951,2003,"MARINE WEST COAST FOREST",1171,209,15,7,140,1.16227963849041,0.00494210326030552,10.16,5.08,2.54,2.54,42.672,"CAFI"
"13_10511","Picea glauca","White spruce",20.2441899718102,0.87392221536768,-150.42931,60.47525,2003,"MARINE WEST COAST FOREST",1172,100,5,7,44,0,0,10.16,1.27,1.27,7.62,29.8704,"CAFI"
"13_10512","Betula kenaica","Kenai birch",0.921493263670194,0.246194229791852,-150.42844,60.47498,2003,"MARINE WEST COAST FOREST",1172,111,8,7,44,0.12471865436548,0.00494210326030552,7.62,1.27,1.27,5.08,28.6512,"CAFI"
"13_10513","Betula kenaica","Kenai birch",2.96167683021012,0,-150.42993,60.47481,2003,"MARINE WEST COAST FOREST",1172,58,6,6,44,0,0,8.89,1.27,1.27,6.35,29.8704,"CAFI"
"13_10514","Picea glauca","White spruce",9.50476381552101,7.23905944793987,-150.45409,60.48334,2003,"MARINE WEST COAST FOREST",1173,209,7,5,57,1.23470199761539,0.0444789293427497,7.62,1.27,1.27,5.08,30.7848,"CAFI"
"13_10515","Picea glauca","White spruce",13.9894441659111,7.63172938416768,-150.45495,60.48365,2003,"MARINE WEST COAST FOREST",1173,212,17,6,57,1.01056685547382,0.00741315489045828,8.89,1.27,1.27,6.35,32.004,"CAFI"
"13_10516","Picea glauca","White spruce",2.91536664695223,5.06624089214705,-150.45342,60.48372,2003,"MARINE WEST COAST FOREST",1173,16,7,6,57,0.061651387282984,0.00247105163015276,12.7,1.27,1.27,10.16,30.48,"CAFI"
"13_10518","Populus tremuloides","Trembling aspen",0,6.97545225868856,-151.23507,60.25918,2004,"MARINE WEST COAST FOREST",1174,115,3,6,108,0,0,7.62,5.08,1.27,43.18,24.384,"CAFI"
"13_10523","Betula kenaica","Kenai birch",8.97472094234529,6.99500130133187,-151.55815,60.11532,2004,"MARINE WEST COAST FOREST",1176,172,10,6,49,0.99411752316858,0.00247105163015276,2.54,1.27,2.54,7.62,20.1168,"CAFI"
"13_10528","Betula kenaica","Kenai birch",7.44970154061432,9.26004205573162,-151.35249,60.1563,2004,"MARINE WEST COAST FOREST",1177,0,0,5,61,0.78083654821771,0.00247105163015276,2.54,2.54,17.78,12.7,36.2712,"CAFI"
"13_10529","Populus balsamifera","Balsam poplar",0.702323115564789,5.55754127653335,-151.27648,60.38994,2004,"MARINE WEST COAST FOREST",1178,270,1,5,63,0.260819906365679,0.00494210326030552,11.43,5.08,6.35,0,7.0104,"CAFI"
"13_10530","Populus balsamifera","Balsam poplar",9.54969042790072,4.10610530771481,-151.27577,60.39038,2004,"MARINE WEST COAST FOREST",1178,333,1,5,63,1.69899163658435,0.00741315489045828,10.16,0.508,9.525,0,8.8392,"CAFI"
"13_10531","Populus tremuloides","Trembling aspen",3.62806717015346,15.9508768814262,-151.27568,60.38958,2004,"MARINE WEST COAST FOREST",1178,200,1,5,63,1.50742345978964,0.00494210326030552,5.334,0.254,5.08,0,7.3152,"CAFI"
"13_10532","Betula kenaica","Kenai birch",3.92372562396528,8.7145445080317,-149.61807,60.52533,2009,"MARINE WEST COAST FOREST",1179,149,44,7,48,0,0,6.35,1.27,2.54,2.54,59.7408,"CAFI"
"13_10533","Betula kenaica","Kenai birch",12.4072250642458,6.63197233650578,-149.61736,60.52563,2009,"MARINE WEST COAST FOREST",1179,138,52,7,48,0.469557440393923,0.00494210326030552,3.175,0.635,2.54,0,62.484,"CAFI"
"13_10534","Betula kenaica","Kenai birch",14.9441493911591,10.0041602807202,-149.61658,60.52602,2009,"MARINE WEST COAST FOREST",1179,130,38,7,48,2.55384685272057,0.0197684130412221,6.604,1.27,6.35,0.254,60.0456,"CAFI"
"13_10535","Picea glauca","White spruce",15.6647055919075,0.771325113324988,-149.23125,61.56428,2006,"MARINE WEST COAST FOREST",1180,19,24,NA,43,0.285890184849395,0.00494210326030552,NA,NA,NA,NA,17.9832,"CAFI"
"13_10536","Picea glauca","White spruce",13.5184165381659,7.40091219867881,-149.23039,61.56424,2006,"MARINE WEST COAST FOREST",1180,354,28,NA,43,3.43202410349073,0.0148263097809166,NA,NA,NA,NA,16.4592,"CAFI"
"13_10537","Picea glauca","White spruce",22.9056093836514,1.64609374852402,-149.22944,61.56435,2006,"MARINE WEST COAST FOREST",1180,343,23,NA,43,0.577236737963859,0.0123552581507638,NA,NA,NA,NA,17.3736,"CAFI"
"13_10538","Populus balsamifera","Balsam poplar",13.8849300982444,2.59387360677908,-149.23088,61.56379,2006,"MARINE WEST COAST FOREST",1181,2,23,NA,88,0.296005399221018,0.00741315489045828,NA,NA,NA,NA,17.3736,"CAFI"
"13_10539","Populus balsamifera","Balsam poplar",32.958913350704,4.63919579312353,-149.2299,61.56379,2006,"MARINE WEST COAST FOREST",1181,350,15,NA,88,8.89086666874165,0.0123552581507638,NA,NA,NA,NA,17.9832,"CAFI"
"13_10540","Betula neoalaskana","Alaskan birch",34.6613253205214,2.54039014066054,-149.22905,61.56388,2006,"MARINE WEST COAST FOREST",1181,11,17,NA,88,9.88975831161167,0.0271815679316804,NA,NA,NA,NA,16.4592,"CAFI"
"13_10541","Betula neoalaskana","Alaskan birch",42.3995646203012,1.65669403002138,-149.22705,61.56573,2006,"MARINE WEST COAST FOREST",1182,247,22,NA,44,2.74547939280308,0.0420078777125969,NA,NA,NA,NA,17.6784,"CAFI"
"13_10542","Populus tremuloides","Trembling aspen",40.4411457103099,1.49797653853939,-149.22725,61.5662,2006,"MARINE WEST COAST FOREST",1182,240,26,NA,44,0.718509969121665,0.00988420652061104,NA,NA,NA,NA,20.1168,"CAFI"
"13_10543","Betula neoalaskana","Alaskan birch",26.7067293421051,0.71183907816577,-149.2277,61.5666,2006,"MARINE WEST COAST FOREST",1182,24,26,NA,44,3.19444865680706,0.0370657744522914,NA,NA,NA,NA,18.8976,"CAFI"
"13_10546","Picea glauca","White spruce",15.2302568235603,1.82133646032281,-149.21753,61.56947,2006,"MARINE WEST COAST FOREST",1183,342,26,4,145,0.767836179931646,0.00741315489045828,12.7,7.62,5.08,0,19.812,"CAFI"
"13_10547","Picea glauca","White spruce",33.2001743051475,6.79751878325431,-149.21933,61.56888,2006,"MARINE WEST COAST FOREST",1184,150,23,4,111,3.02762538680105,0.0321236711919859,6.35,1.27,5.08,0,17.3736,"CAFI"
"13_10548","Populus balsamifera","Balsam poplar",25.3096858642536,5.24170898200745,-149.21845,61.56881,2006,"MARINE WEST COAST FOREST",1184,165,18,4,111,9.28229446692477,0.0123552581507638,8.89,2.54,6.35,0,15.8496,"CAFI"
"13_10549","Populus tremuloides","Trembling aspen",16.3837179529339,4.76667463316711,-149.21801,61.56842,2006,"MARINE WEST COAST FOREST",1184,248,27,4,111,0.364692630840065,0.00247105163015276,7.62,1.27,6.35,0,17.6784,"CAFI"
