,Site,Transect,Plot,FuelType,FuelLoad.kg.m2
1832,DDM2,NA,2,EvergreenTree,2.252946408
1833,GRI1,NA,2,EvergreenTree,0.50765161
1834,GRM3,NA,2,EvergreenTree,1.411205654
1835,GRM4,NA,2,EvergreenTree,2.289248726
1836,GSI1,NA,2,EvergreenTree,3.778390502
1837,GSI2,NA,2,EvergreenTree,0.076350252
1838,GSM1,NA,2,EvergreenTree,1.514784984
1839,GSM3,NA,2,EvergreenTree,2.039977736
1840,GSM4,NA,2,EvergreenTree,1.401998501
1841,GSM5,NA,2,EvergreenTree,1.49993135
1842,LGI2,NA,2,EvergreenTree,0.810815474
1843,MDI4,NA,2,EvergreenTree,5.44046415
1844,MDI5,NA,2,EvergreenTree,0
1845,MDM1,NA,2,EvergreenTree,2.769859535
1846,UP4D,NA,2,EvergreenTree,5.464136695
1847,WCM2,NA,2,EvergreenTree,NA
1848,WCM3,NA,2,EvergreenTree,NA
1849,BCEFM2,NA,3,EvergreenTree,0.66582536
1850,BDM1,NA,3,EvergreenTree,1.904716064
1851,BFY10,NA,3,EvergreenTree,0
1852,BFY7,NA,3,EvergreenTree,0
1853,BFY8,NA,3,EvergreenTree,0
1854,BFY9,NA,3,EvergreenTree,0
1855,DCY14,NA,3,EvergreenTree,0
1856,DCY2,NA,3,EvergreenTree,0
1857,DCY3,NA,3,EvergreenTree,0
1858,DCY4,NA,3,EvergreenTree,0
1859,DCY9,NA,3,EvergreenTree,0
1860,DDM2,NA,3,EvergreenTree,2.95740231
1861,GRI1,NA,3,EvergreenTree,1.248259044
1862,GRM3,NA,3,EvergreenTree,0.773737766
1863,GRM4,NA,3,EvergreenTree,3.906555109
1864,GSI1,NA,3,EvergreenTree,4.660615288
1865,GSI2,NA,3,EvergreenTree,0.031917655
1866,GSM1,NA,3,EvergreenTree,1.319339302
1867,GSM3,NA,3,EvergreenTree,0.926340046
1868,GSM4,NA,3,EvergreenTree,1.819678243
1869,GSM5,NA,3,EvergreenTree,1.53301919
1870,LGI2,NA,3,EvergreenTree,3.175226508
1871,MDI4,NA,3,EvergreenTree,4.849944201
1872,MDI5,NA,3,EvergreenTree,0
1873,MDM1,NA,3,EvergreenTree,2.834390044
1874,UP4D,NA,3,EvergreenTree,6.602118009
1875,WCM2,NA,3,EvergreenTree,NA
1876,WCM3,NA,3,EvergreenTree,NA
1877,BCEFM2,NA,4,EvergreenTree,1.008463128
1878,BDM1,NA,4,EvergreenTree,2.80669531
1879,BFY10,NA,4,EvergreenTree,0
1880,BFY7,NA,4,EvergreenTree,0.11570903
1881,BFY8,NA,4,EvergreenTree,0
1882,BFY9,NA,4,EvergreenTree,0
1883,DCY14,NA,4,EvergreenTree,0
1884,DCY2,NA,4,EvergreenTree,0
1885,DCY3,NA,4,EvergreenTree,0
1886,DCY4,NA,4,EvergreenTree,0
1887,DCY9,NA,4,EvergreenTree,0
1888,DDM2,NA,4,EvergreenTree,3.335229893
1889,GRI1,NA,4,EvergreenTree,0.491984695
1890,GRM3,NA,4,EvergreenTree,0.448842197
1891,GRM4,NA,4,EvergreenTree,3.853722294
1892,GSI1,NA,4,EvergreenTree,4.085276284
1893,GSI2,NA,4,EvergreenTree,0.160212916
1894,GSM1,NA,4,EvergreenTree,1.227140359
1895,GSM3,NA,4,EvergreenTree,2.165594333
1896,GSM4,NA,4,EvergreenTree,1.952069258
1897,GSM5,NA,4,EvergreenTree,1.419104771
1898,LGI2,NA,4,EvergreenTree,3.174238071
1899,MDI4,NA,4,EvergreenTree,5.247561144
1900,MDI5,NA,4,EvergreenTree,0
1901,MDM1,NA,4,EvergreenTree,3.329624966
1902,UP4D,NA,4,EvergreenTree,6.547078007
1903,WCM2,NA,4,EvergreenTree,NA
1904,WCM3,NA,4,EvergreenTree,NA
1905,BCEFM2,NA,5,EvergreenTree,1.312494696
1906,BDM1,NA,5,EvergreenTree,2.051693552
1907,BFY10,NA,5,EvergreenTree,0
1908,BFY7,NA,5,EvergreenTree,0
1909,BFY8,NA,5,EvergreenTree,0
1910,BFY9,NA,5,EvergreenTree,0.138703773
1911,DCY14,NA,5,EvergreenTree,0
1912,DCY2,NA,5,EvergreenTree,0
1913,DCY3,NA,5,EvergreenTree,0
1914,DCY4,NA,5,EvergreenTree,0
1915,DCY9,NA,5,EvergreenTree,0
1916,DDM2,NA,5,EvergreenTree,3.075664417
1917,GRI1,NA,5,EvergreenTree,0.379489501
1918,GRM3,NA,5,EvergreenTree,0.989258969
1919,GRM4,NA,5,EvergreenTree,2.848216338
1920,GSI1,NA,5,EvergreenTree,5.197621836
1921,GSI2,NA,5,EvergreenTree,0.222988987
1922,GSM1,NA,5,EvergreenTree,1.335498224
1923,GSM3,NA,5,EvergreenTree,1.977958941
1924,GSM4,NA,5,EvergreenTree,3.174670112
1925,GSM5,NA,5,EvergreenTree,1.416754488
1926,LGI2,NA,5,EvergreenTree,3.77160363
1927,MDI4,NA,5,EvergreenTree,6.251389993
1928,MDI5,NA,5,EvergreenTree,0
1929,MDM1,NA,5,EvergreenTree,5.458250519
1930,UP4D,NA,5,EvergreenTree,8.917492426
1931,WCM2,NA,5,EvergreenTree,NA
1932,WCM3,NA,5,EvergreenTree,NA
1933,BCEFM2,NA,6,EvergreenTree,0.808502623
1934,BDM1,NA,6,EvergreenTree,1.982322675
1935,BFY10,NA,6,EvergreenTree,0
1936,BFY7,NA,6,EvergreenTree,0
1937,BFY8,NA,6,EvergreenTree,0
1938,BFY9,NA,6,EvergreenTree,0.47360489
1939,DCY14,NA,6,EvergreenTree,0
1940,DCY2,NA,6,EvergreenTree,0
1941,DCY3,NA,6,EvergreenTree,0
1942,DCY4,NA,6,EvergreenTree,0.020009174
1943,DCY9,NA,6,EvergreenTree,0
1944,DDM2,NA,6,EvergreenTree,2.738605623
1945,GRI1,NA,6,EvergreenTree,0.737748641
1946,GRM3,NA,6,EvergreenTree,1.071622122
1947,GRM4,NA,6,EvergreenTree,3.801736225
1948,GSI1,NA,6,EvergreenTree,4.464638824
1949,GSI2,NA,6,EvergreenTree,0.105885503
1950,GSM1,NA,6,EvergreenTree,0.651047957
1951,GSM3,NA,6,EvergreenTree,0.895721702
1952,GSM4,NA,6,EvergreenTree,2.346890762
1953,GSM5,NA,6,EvergreenTree,2.159570388
1954,LGI2,NA,6,EvergreenTree,2.413679758
1955,MDI4,NA,6,EvergreenTree,6.169437614
1956,MDI5,NA,6,EvergreenTree,0
1957,MDM1,NA,6,EvergreenTree,6.663124489
1958,UP4D,NA,6,EvergreenTree,5.305489066
1959,WCM2,NA,6,EvergreenTree,NA
1960,WCM3,NA,6,EvergreenTree,NA
1961,BCEFM2,NA,7,EvergreenTree,0.625421984
1962,BDM1,NA,7,EvergreenTree,2.537537897
1963,BFY10,NA,7,EvergreenTree,0
1964,BFY7,NA,7,EvergreenTree,0
1965,BFY8,NA,7,EvergreenTree,0
1966,BFY9,NA,7,EvergreenTree,0.322067006
1967,DCY14,NA,7,EvergreenTree,0
1968,DCY2,NA,7,EvergreenTree,0
1969,DCY3,NA,7,EvergreenTree,0
1970,DCY4,NA,7,EvergreenTree,0
1971,DCY9,NA,7,EvergreenTree,0
1972,DDM2,NA,7,EvergreenTree,2.49530742
1973,GRI1,NA,7,EvergreenTree,0.449360133
1974,GRM3,NA,7,EvergreenTree,0.421328634
1975,GRM4,NA,7,EvergreenTree,6.186717785
1976,GSI1,NA,7,EvergreenTree,3.61931989
1977,GSI2,NA,7,EvergreenTree,0.147703404
1978,GSM1,NA,7,EvergreenTree,1.080314174
1979,GSM3,NA,7,EvergreenTree,0.995593602
1980,GSM4,NA,7,EvergreenTree,3.790724459
1981,GSM5,NA,7,EvergreenTree,1.57041552
1982,LGI2,NA,7,EvergreenTree,1.947857551
1983,MDI4,NA,7,EvergreenTree,4.688582273
1984,MDI5,NA,7,EvergreenTree,0
1985,MDM1,NA,7,EvergreenTree,4.55643523
1986,UP4D,NA,7,EvergreenTree,6.989233401
1987,WCM2,NA,7,EvergreenTree,NA
1988,WCM3,NA,7,EvergreenTree,NA
1989,BCEFM2,NA,8,EvergreenTree,0.696803689
1990,BDM1,NA,8,EvergreenTree,1.753485056
1991,BFY10,NA,8,EvergreenTree,0
1992,BFY7,NA,8,EvergreenTree,0
1993,BFY8,NA,8,EvergreenTree,0
1994,BFY9,NA,8,EvergreenTree,0.02243407
1995,DCY14,NA,8,EvergreenTree,0
1996,DCY2,NA,8,EvergreenTree,0
1997,DCY3,NA,8,EvergreenTree,0
1998,DCY4,NA,8,EvergreenTree,0
1999,DCY9,NA,8,EvergreenTree,0
2000,DDM2,NA,8,EvergreenTree,3.738809435
2001,GRI1,NA,8,EvergreenTree,0.592253156
2002,GRM3,NA,8,EvergreenTree,0.862050583
2003,GRM4,NA,8,EvergreenTree,0.038032777
2004,GSI1,NA,8,EvergreenTree,4.320302028
2005,GSI2,NA,8,EvergreenTree,0.026308665
2006,GSM1,NA,8,EvergreenTree,1.418756776
2007,GSM3,NA,8,EvergreenTree,1.026049296
2008,GSM4,NA,8,EvergreenTree,1.698959148
2009,GSM5,NA,8,EvergreenTree,1.113939808
2010,LGI2,NA,8,EvergreenTree,1.903003535
2011,MDI4,NA,8,EvergreenTree,4.550742266
2012,MDI5,NA,8,EvergreenTree,0
2013,MDM1,NA,8,EvergreenTree,6.098841125
2014,UP4D,NA,8,EvergreenTree,5.035113839
2015,WCM2,NA,8,EvergreenTree,NA
2016,WCM3,NA,8,EvergreenTree,NA
2017,BCEFM2,NA,9,EvergreenTree,0.919611143
2018,BDM1,NA,9,EvergreenTree,1.864048091
2019,BFY10,NA,9,EvergreenTree,0
2020,BFY7,NA,9,EvergreenTree,0
2021,BFY8,NA,9,EvergreenTree,0
2022,BFY9,NA,9,EvergreenTree,0.121598235
2023,DCY14,NA,9,EvergreenTree,0
2024,DCY2,NA,9,EvergreenTree,0
2025,DCY3,NA,9,EvergreenTree,0
2026,DCY4,NA,9,EvergreenTree,0
2027,DCY9,NA,9,EvergreenTree,0
2028,DDM2,NA,9,EvergreenTree,2.982638009
2029,GRI1,NA,9,EvergreenTree,0.580599631
2030,GRM3,NA,9,EvergreenTree,0.980572619
2031,GRM4,NA,9,EvergreenTree,2.437672372
2032,GSI1,NA,9,EvergreenTree,2.377227917
2033,GSI2,NA,9,EvergreenTree,0.322618193
2034,GSM1,NA,9,EvergreenTree,1.292946598
2035,GSM3,NA,9,EvergreenTree,1.980130314
2036,GSM4,NA,9,EvergreenTree,4.874448702
2037,GSM5,NA,9,EvergreenTree,0.641358284
2038,LGI2,NA,9,EvergreenTree,2.835538347
2039,MDI4,NA,9,EvergreenTree,2.548967337
2040,MDI5,NA,9,EvergreenTree,0
2041,MDM1,NA,9,EvergreenTree,4.577220015
2042,UP4D,NA,9,EvergreenTree,2.872704705
2043,WCM2,NA,9,EvergreenTree,NA
2044,WCM3,NA,9,EvergreenTree,NA
2045,BCEFM2,NA,10,EvergreenTree,1.007895836
2046,BDM1,NA,10,EvergreenTree,1.804015325
2047,BFY10,NA,10,EvergreenTree,0
2048,BFY7,NA,10,EvergreenTree,0
2049,BFY8,NA,10,EvergreenTree,0
2050,BFY9,NA,10,EvergreenTree,0.32154788
2051,DCY14,NA,10,EvergreenTree,0
2052,DCY2,NA,10,EvergreenTree,0
2053,DCY3,NA,10,EvergreenTree,0
2054,DCY4,NA,10,EvergreenTree,0
2055,DCY9,NA,10,EvergreenTree,0
2056,DDM2,NA,10,EvergreenTree,4.76809227
2057,GRI1,NA,10,EvergreenTree,0.994690881
2058,GRM3,NA,10,EvergreenTree,0.208966511
2059,GRM4,NA,10,EvergreenTree,3.664605757
2060,GSI1,NA,10,EvergreenTree,2.074050231
2061,GSI2,NA,10,EvergreenTree,0.375270938
2062,GSM1,NA,10,EvergreenTree,1.040166945
2063,GSM3,NA,10,EvergreenTree,2.360150414
2064,GSM4,NA,10,EvergreenTree,6.003403753
2065,GSM5,NA,10,EvergreenTree,0.758615205
2066,LGI2,NA,10,EvergreenTree,2.661835533
2067,MDI4,NA,10,EvergreenTree,2.478914899
2068,MDI5,NA,10,EvergreenTree,0
2069,MDM1,NA,10,EvergreenTree,4.284499377
2070,UP4D,NA,10,EvergreenTree,7.325954358
2071,WCM2,NA,10,EvergreenTree,NA
2072,WCM3,NA,10,EvergreenTree,NA
2073,BCEFM2,NA,11,EvergreenTree,0.736603898
2074,BDM1,NA,11,EvergreenTree,2.391201067
2075,BFY10,NA,11,EvergreenTree,0
2076,BFY7,NA,11,EvergreenTree,0
2077,BFY8,NA,11,EvergreenTree,0
2078,BFY9,NA,11,EvergreenTree,0.16036614
2079,DCY14,NA,11,EvergreenTree,0
2080,DCY2,NA,11,EvergreenTree,0.134315483
2081,DCY3,NA,11,EvergreenTree,0
2082,DCY4,NA,11,EvergreenTree,0
2083,DCY9,NA,11,EvergreenTree,0
2084,DDM2,NA,11,EvergreenTree,1.791982993
2085,GRI1,NA,11,EvergreenTree,0.998032086
2086,GRM3,NA,11,EvergreenTree,0.490483995
2087,GRM4,NA,11,EvergreenTree,3.094151111
2088,GSI1,NA,11,EvergreenTree,2.426664661
2089,GSI2,NA,11,EvergreenTree,0.078493989
2090,GSM1,NA,11,EvergreenTree,1.01707895
2091,GSM3,NA,11,EvergreenTree,1.789696072
2092,GSM4,NA,11,EvergreenTree,3.411589357
2093,GSM5,NA,11,EvergreenTree,1.19525269
2094,LGI2,NA,11,EvergreenTree,4.336825773
2095,MDI4,NA,11,EvergreenTree,3.364454308
2096,MDI5,NA,11,EvergreenTree,0
2097,MDM1,NA,11,EvergreenTree,3.778684295
2098,UP4D,NA,11,EvergreenTree,4.729919138
2099,WCM2,NA,11,EvergreenTree,NA
2100,WCM3,NA,11,EvergreenTree,NA
2101,BCEFM2,NA,12,EvergreenTree,0.86589019
2102,BDM1,NA,12,EvergreenTree,3.000626108
2103,BFY10,NA,12,EvergreenTree,0
2104,BFY7,NA,12,EvergreenTree,0
2105,BFY8,NA,12,EvergreenTree,0
2106,BFY9,NA,12,EvergreenTree,0.244049621
2107,DCY14,NA,12,EvergreenTree,0
2108,DCY2,NA,12,EvergreenTree,0.150892469
2109,DCY3,NA,12,EvergreenTree,0
2110,DCY4,NA,12,EvergreenTree,0
2111,DCY9,NA,12,EvergreenTree,0
2112,DDM2,NA,12,EvergreenTree,5.178857549
2113,GRI1,NA,12,EvergreenTree,0.848270284
2114,GRM3,NA,12,EvergreenTree,0.27543729
2115,GRM4,NA,12,EvergreenTree,3.335641952
2116,GSI1,NA,12,EvergreenTree,2.588683204
2117,GSI2,NA,12,EvergreenTree,0.394858021
2118,GSM1,NA,12,EvergreenTree,1.562897434
2119,GSM3,NA,12,EvergreenTree,1.11495979
2120,GSM4,NA,12,EvergreenTree,5.3762331
2121,GSM5,NA,12,EvergreenTree,0.912964204
2122,LGI2,NA,12,EvergreenTree,3.223640559
2123,MDI4,NA,12,EvergreenTree,5.68269741
2124,MDI5,NA,12,EvergreenTree,0
2125,MDM1,NA,12,EvergreenTree,3.603547586
2126,UP4D,NA,12,EvergreenTree,7.854262743
2127,WCM2,NA,12,EvergreenTree,NA
2128,WCM3,NA,12,EvergreenTree,NA
2129,BCEFM2,NA,1,DeciduousTree,0.071212387
2130,BDM1,NA,1,DeciduousTree,0
2131,BFY10,NA,1,DeciduousTree,0
2132,BFY7,NA,1,DeciduousTree,0
2133,BFY8,NA,1,DeciduousTree,0
2134,BFY9,NA,1,DeciduousTree,0
2135,DCY14,NA,1,DeciduousTree,0
2136,DCY2,NA,1,DeciduousTree,0
2137,DCY3,NA,1,DeciduousTree,1.533564624
2138,DCY4,NA,1,DeciduousTree,0
2139,DCY9,NA,1,DeciduousTree,0
2140,DDM2,NA,1,DeciduousTree,0.007172068
2141,GRI1,NA,1,DeciduousTree,0.368357805
2142,GRM3,NA,1,DeciduousTree,0
2143,GRM4,NA,1,DeciduousTree,0
2144,GSI1,NA,1,DeciduousTree,0
2145,GSI2,NA,1,DeciduousTree,0
2146,GSM1,NA,1,DeciduousTree,0
2147,GSM3,NA,1,DeciduousTree,0.315175553
2148,GSM4,NA,1,DeciduousTree,0
2149,GSM5,NA,1,DeciduousTree,0
2150,LGI2,NA,1,DeciduousTree,1.466956111
2151,MDI4,NA,1,DeciduousTree,9.964303615
2152,MDI5,NA,1,DeciduousTree,0
2153,MDM1,NA,1,DeciduousTree,0
2154,UP4D,NA,1,DeciduousTree,0
2155,WCM2,NA,1,DeciduousTree,NA
2156,WCM3,NA,1,DeciduousTree,NA
2157,BCEFM2,NA,2,DeciduousTree,0.049305394
2158,BDM1,NA,2,DeciduousTree,0
2159,BFY10,NA,2,DeciduousTree,0
2160,BFY7,NA,2,DeciduousTree,0
2161,BFY8,NA,2,DeciduousTree,0
2162,BFY9,NA,2,DeciduousTree,0
2163,DCY14,NA,2,DeciduousTree,0
2164,DCY2,NA,2,DeciduousTree,0
2165,DCY3,NA,2,DeciduousTree,0.333404428
2166,DCY4,NA,2,DeciduousTree,0
2167,DCY9,NA,2,DeciduousTree,0.03486501
2168,DDM2,NA,2,DeciduousTree,0
2169,GRI1,NA,2,DeciduousTree,0.152834305
2170,GRM3,NA,2,DeciduousTree,0
2171,GRM4,NA,2,DeciduousTree,0
2172,GSI1,NA,2,DeciduousTree,0
2173,GSI2,NA,2,DeciduousTree,0
2174,GSM1,NA,2,DeciduousTree,0
2175,GSM3,NA,2,DeciduousTree,0.018296526
2176,GSM4,NA,2,DeciduousTree,0
2177,GSM5,NA,2,DeciduousTree,0
2178,LGI2,NA,2,DeciduousTree,0.67720971
2179,MDI4,NA,2,DeciduousTree,8.519836803
2180,MDI5,NA,2,DeciduousTree,0
2181,MDM1,NA,2,DeciduousTree,0
2182,UP4D,NA,2,DeciduousTree,0
2183,WCM2,NA,2,DeciduousTree,NA
2184,WCM3,NA,2,DeciduousTree,NA
2185,BCEFM2,NA,3,DeciduousTree,0.025798984
2186,BDM1,NA,3,DeciduousTree,0
2187,BFY10,NA,3,DeciduousTree,0.162999143
2188,BFY7,NA,3,DeciduousTree,0
2189,BFY8,NA,3,DeciduousTree,0
2190,BFY9,NA,3,DeciduousTree,0
2191,DCY14,NA,3,DeciduousTree,0
2192,DCY2,NA,3,DeciduousTree,0.06948987
2193,DCY3,NA,3,DeciduousTree,0
2194,DCY4,NA,3,DeciduousTree,0
2195,DCY9,NA,3,DeciduousTree,0.106415126
2196,DDM2,NA,3,DeciduousTree,0
2197,GRI1,NA,3,DeciduousTree,0.50357547
2198,GRM3,NA,3,DeciduousTree,0
2199,GRM4,NA,3,DeciduousTree,0
2200,GSI1,NA,3,DeciduousTree,0
2201,GSI2,NA,3,DeciduousTree,0
2202,GSM1,NA,3,DeciduousTree,0
2203,GSM3,NA,3,DeciduousTree,0.057636854
2204,GSM4,NA,3,DeciduousTree,0
2205,GSM5,NA,3,DeciduousTree,0.024453489
2206,LGI2,NA,3,DeciduousTree,0.629604989
2207,MDI4,NA,3,DeciduousTree,6.570635488
2208,MDI5,NA,3,DeciduousTree,0
2209,MDM1,NA,3,DeciduousTree,0
2210,UP4D,NA,3,DeciduousTree,0
2211,WCM2,NA,3,DeciduousTree,NA
2212,WCM3,NA,3,DeciduousTree,NA
2213,BCEFM2,NA,4,DeciduousTree,0.230663748
2214,BDM1,NA,4,DeciduousTree,0
2215,BFY10,NA,4,DeciduousTree,0
2216,BFY7,NA,4,DeciduousTree,0
2217,BFY8,NA,4,DeciduousTree,0
2218,BFY9,NA,4,DeciduousTree,0
2219,DCY14,NA,4,DeciduousTree,0
2220,DCY2,NA,4,DeciduousTree,0
2221,DCY3,NA,4,DeciduousTree,0.288473724
2222,DCY4,NA,4,DeciduousTree,0
2223,DCY9,NA,4,DeciduousTree,0.114634772
2224,DDM2,NA,4,DeciduousTree,0.071248552
2225,GRI1,NA,4,DeciduousTree,1.009176672
2226,GRM3,NA,4,DeciduousTree,0
2227,GRM4,NA,4,DeciduousTree,0
2228,GSI1,NA,4,DeciduousTree,0
2229,GSI2,NA,4,DeciduousTree,0
2230,GSM1,NA,4,DeciduousTree,0
2231,GSM3,NA,4,DeciduousTree,0.037215461
2232,GSM4,NA,4,DeciduousTree,0.028360259
2233,GSM5,NA,4,DeciduousTree,0
2234,LGI2,NA,4,DeciduousTree,0.280129907
2235,MDI4,NA,4,DeciduousTree,3.586528735
2236,MDI5,NA,4,DeciduousTree,0
2237,MDM1,NA,4,DeciduousTree,0
2238,UP4D,NA,4,DeciduousTree,1.505408861
2239,WCM2,NA,4,DeciduousTree,NA
2240,WCM3,NA,4,DeciduousTree,NA
2241,BCEFM2,NA,5,DeciduousTree,0
2242,BDM1,NA,5,DeciduousTree,0
2243,BFY10,NA,5,DeciduousTree,0.037041971
2244,BFY7,NA,5,DeciduousTree,0
2245,BFY8,NA,5,DeciduousTree,0
2246,BFY9,NA,5,DeciduousTree,0
2247,DCY14,NA,5,DeciduousTree,0
2248,DCY2,NA,5,DeciduousTree,0
2249,DCY3,NA,5,DeciduousTree,0.024376482
2250,DCY4,NA,5,DeciduousTree,0
2251,DCY9,NA,5,DeciduousTree,0
2252,DDM2,NA,5,DeciduousTree,0
2253,GRI1,NA,5,DeciduousTree,1.060471121
2254,GRM3,NA,5,DeciduousTree,0
2255,GRM4,NA,5,DeciduousTree,0
2256,GSI1,NA,5,DeciduousTree,0
2257,GSI2,NA,5,DeciduousTree,0
2258,GSM1,NA,5,DeciduousTree,0
2259,GSM3,NA,5,DeciduousTree,0.043027687
2260,GSM4,NA,5,DeciduousTree,0
2261,GSM5,NA,5,DeciduousTree,0
2262,LGI2,NA,5,DeciduousTree,0
2263,MDI4,NA,5,DeciduousTree,7.279960759
2264,MDI5,NA,5,DeciduousTree,0
2265,MDM1,NA,5,DeciduousTree,0
2266,UP4D,NA,5,DeciduousTree,0
2267,WCM2,NA,5,DeciduousTree,NA
2268,WCM3,NA,5,DeciduousTree,NA
2269,BCEFM2,NA,6,DeciduousTree,0.057440171
2270,BDM1,NA,6,DeciduousTree,0
2271,BFY10,NA,6,DeciduousTree,0
2272,BFY7,NA,6,DeciduousTree,0
2273,BFY8,NA,6,DeciduousTree,0
2274,BFY9,NA,6,DeciduousTree,0
2275,DCY14,NA,6,DeciduousTree,0
2276,DCY2,NA,6,DeciduousTree,0.047062114
2277,DCY3,NA,6,DeciduousTree,0
2278,DCY4,NA,6,DeciduousTree,0
2279,DCY9,NA,6,DeciduousTree,0.024453489
2280,DDM2,NA,6,DeciduousTree,0
2281,GRI1,NA,6,DeciduousTree,0.044312905
2282,GRM3,NA,6,DeciduousTree,0
2283,GRM4,NA,6,DeciduousTree,0
2284,GSI1,NA,6,DeciduousTree,0
2285,GSI2,NA,6,DeciduousTree,0
2286,GSM1,NA,6,DeciduousTree,0
2287,GSM3,NA,6,DeciduousTree,0.028961337
2288,GSM4,NA,6,DeciduousTree,0
2289,GSM5,NA,6,DeciduousTree,0
2290,LGI2,NA,6,DeciduousTree,2.37195224
2291,MDI4,NA,6,DeciduousTree,7.558587858
2292,MDI5,NA,6,DeciduousTree,0
2293,MDM1,NA,6,DeciduousTree,0
2294,UP4D,NA,6,DeciduousTree,0
2295,WCM2,NA,6,DeciduousTree,NA
2296,WCM3,NA,6,DeciduousTree,NA
2297,BCEFM2,NA,7,DeciduousTree,0.274072894
2298,BDM1,NA,7,DeciduousTree,0
2299,BFY10,NA,7,DeciduousTree,0
2300,BFY7,NA,7,DeciduousTree,0
2301,BFY8,NA,7,DeciduousTree,0
2302,BFY9,NA,7,DeciduousTree,0
2303,DCY14,NA,7,DeciduousTree,0
2304,DCY2,NA,7,DeciduousTree,0
2305,DCY3,NA,7,DeciduousTree,0.090991516
2306,DCY4,NA,7,DeciduousTree,0
2307,DCY9,NA,7,DeciduousTree,0
2308,DDM2,NA,7,DeciduousTree,0
2309,GRI1,NA,7,DeciduousTree,0.835035999
2310,GRM3,NA,7,DeciduousTree,0
2311,GRM4,NA,7,DeciduousTree,0
2312,GSI1,NA,7,DeciduousTree,0.295367067
2313,GSI2,NA,7,DeciduousTree,0
2314,GSM1,NA,7,DeciduousTree,0
2315,GSM3,NA,7,DeciduousTree,0.181450501
2316,GSM4,NA,7,DeciduousTree,0.265262475
2317,GSM5,NA,7,DeciduousTree,0.028360259
2318,LGI2,NA,7,DeciduousTree,1.490722298
2319,MDI4,NA,7,DeciduousTree,9.21621557
2320,MDI5,NA,7,DeciduousTree,0
2321,MDM1,NA,7,DeciduousTree,0
2322,UP4D,NA,7,DeciduousTree,0
2323,WCM2,NA,7,DeciduousTree,NA
2324,WCM3,NA,7,DeciduousTree,NA
2325,BCEFM2,NA,8,DeciduousTree,0
2326,BDM1,NA,8,DeciduousTree,0
2327,BFY10,NA,8,DeciduousTree,0
2328,BFY7,NA,8,DeciduousTree,0
2329,BFY8,NA,8,DeciduousTree,0
2330,BFY9,NA,8,DeciduousTree,0
2331,DCY14,NA,8,DeciduousTree,0
2332,DCY2,NA,8,DeciduousTree,0
2333,DCY3,NA,8,DeciduousTree,0.670682704
2334,DCY4,NA,8,DeciduousTree,0
2335,DCY9,NA,8,DeciduousTree,0
2336,DDM2,NA,8,DeciduousTree,0
2337,GRI1,NA,8,DeciduousTree,0.254844421
2338,GRM3,NA,8,DeciduousTree,0
2339,GRM4,NA,8,DeciduousTree,0
2340,GSI1,NA,8,DeciduousTree,0
2341,GSI2,NA,8,DeciduousTree,0
2342,GSM1,NA,8,DeciduousTree,0
2343,GSM3,NA,8,DeciduousTree,0.095067885
2344,GSM4,NA,8,DeciduousTree,0.277561567
2345,GSM5,NA,8,DeciduousTree,0
2346,LGI2,NA,8,DeciduousTree,1.363282001
2347,MDI4,NA,8,DeciduousTree,9.048016679
2348,MDI5,NA,8,DeciduousTree,0
2349,MDM1,NA,8,DeciduousTree,0
2350,UP4D,NA,8,DeciduousTree,0
2351,WCM2,NA,8,DeciduousTree,NA
2352,WCM3,NA,8,DeciduousTree,NA
2353,BCEFM2,NA,9,DeciduousTree,0
2354,BDM1,NA,9,DeciduousTree,0
2355,BFY10,NA,9,DeciduousTree,0
2356,BFY7,NA,9,DeciduousTree,0
2357,BFY8,NA,9,DeciduousTree,0
2358,BFY9,NA,9,DeciduousTree,0
2359,DCY14,NA,9,DeciduousTree,0
2360,DCY2,NA,9,DeciduousTree,0
2361,DCY3,NA,9,DeciduousTree,0.133519225
2362,DCY4,NA,9,DeciduousTree,0
2363,DCY9,NA,9,DeciduousTree,0
2364,DDM2,NA,9,DeciduousTree,0
2365,GRI1,NA,9,DeciduousTree,0.085442516
2366,GRM3,NA,9,DeciduousTree,0
2367,GRM4,NA,9,DeciduousTree,0
2368,GSI1,NA,9,DeciduousTree,0
2369,GSI2,NA,9,DeciduousTree,0
2370,GSM1,NA,9,DeciduousTree,0
2371,GSM3,NA,9,DeciduousTree,0.04360786
2372,GSM4,NA,9,DeciduousTree,0.353815938
2373,GSM5,NA,9,DeciduousTree,0
2374,LGI2,NA,9,DeciduousTree,1.504866254
2375,MDI4,NA,9,DeciduousTree,7.388598567
2376,MDI5,NA,9,DeciduousTree,0
2377,MDM1,NA,9,DeciduousTree,0
2378,UP4D,NA,9,DeciduousTree,0
2379,WCM2,NA,9,DeciduousTree,NA
2380,WCM3,NA,9,DeciduousTree,NA
2381,BCEFM2,NA,10,DeciduousTree,0.348882988
2382,BDM1,NA,10,DeciduousTree,0
2383,BFY10,NA,10,DeciduousTree,0.065763968
2384,BFY7,NA,10,DeciduousTree,0
2385,BFY8,NA,10,DeciduousTree,0
2386,BFY9,NA,10,DeciduousTree,0
2387,DCY14,NA,10,DeciduousTree,0
2388,DCY2,NA,10,DeciduousTree,0
2389,DCY3,NA,10,DeciduousTree,0.10307769
2390,DCY4,NA,10,DeciduousTree,0
