"","date","site","probe","depth","flag","hit_type","crew","notes"
"433","9/2/2015","BDM1",15,62,"G","","KO",""
"434","9/2/2015","BDM1",16,53,"G","","KO",""
"435","9/2/2015","BDM1",17,38,"G","","KO",""
"436","9/2/2015","BDM1",18,55,"G","","KO",""
"437","9/2/2015","BDM1",19,52,"G","","KO",""
"438","9/2/2015","BDM1",20,56,"G","","KO",""
"439","9/22/2016","BDM1",1,49,"G","","Maw, gml",""
"440","9/22/2016","BDM1",2,65,"G","","Maw, gml",""
"441","9/22/2016","BDM1",3,64,"G","","Maw, gml",""
"442","9/22/2016","BDM1",4,55,"G","","Maw, gml",""
"443","9/22/2016","BDM1",5,67,"G","","Maw, gml",""
"444","9/22/2016","BDM1",6,48,"G","","Maw, gml",""
"445","9/22/2016","BDM1",7,57,"G","","Maw, gml",""
"446","9/22/2016","BDM1",8,49,"G","","Maw, gml",""
"447","9/22/2016","BDM1",9,47,"G","","Maw, gml",""
"448","9/22/2016","BDM1",10,67,"G","","Maw, gml",""
"449","9/22/2016","BDM1",11,63,"G","","Maw, gml",""
"450","9/22/2016","BDM1",12,43,"G","","Maw, gml",""
"451","9/22/2016","BDM1",13,53,"G","","Maw, gml",""
"452","9/22/2016","BDM1",14,54,"G","","Maw, gml",""
"453","9/22/2016","BDM1",15,70,"G","","Maw, gml",""
"454","9/22/2016","BDM1",16,63,"G","","Maw, gml",""
"455","9/22/2016","BDM1",17,45,"G","","Maw, gml",""
"456","9/22/2016","BDM1",18,59,"G","","Maw, gml",""
"457","9/22/2016","BDM1",19,52,"G","","Maw, gml",""
"458","9/22/2016","BDM1",20,68,"G","","Maw, gml",""
"459","10/5/2017","BDM1",1,54,"G","","KO",""
"460","10/5/2017","BDM1",2,46,"G","","KO",""
"461","10/5/2017","BDM1",3,56,"G","","KO",""
"462","10/5/2017","BDM1",4,55,"G","","KO",""
"463","10/5/2017","BDM1",5,49,"G","","KO",""
"464","10/5/2017","BDM1",6,45,"G","","KO","Left rule all."
"465","10/5/2017","BDM1",7,45,"G","","KO",""
"466","10/5/2017","BDM1",8,50,"G","","KO",""
"467","10/5/2017","BDM1",9,39,"G","","KO",""
"468","10/5/2017","BDM1",10,50,"G","","KO",""
"469","10/5/2017","BDM1",11,44,"G","","KO",""
"470","10/5/2017","BDM1",12,41,"G","","KO",""
"471","10/5/2017","BDM1",13,50,"G","","KO",""
"472","10/5/2017","BDM1",14,47,"G","","KO",""
"473","10/5/2017","BDM1",15,29,"G","","KO",""
"474","10/5/2017","BDM1",16,62,"G","","KO",""
"475","10/5/2017","BDM1",17,34,"G","","KO",""
"476","10/5/2017","BDM1",18,35,"G","","KO",""
"477","10/5/2017","BDM1",19,41,"G","","KO",""
"478","10/5/2017","BDM1",20,58,"G","","KO",""
"479","10/3/2018","BDM1",1,62,"G","","ASL, KDO, CL",""
"480","10/3/2018","BDM1",2,58,"G","","ASL, KDO, CL",""
"481","10/3/2018","BDM1",3,70,"G","","ASL, KDO, CL",""
"482","10/3/2018","BDM1",4,64,"G","","ASL, KDO, CL",""
"483","10/3/2018","BDM1",5,58,"G","","ASL, KDO, CL",""
"484","10/3/2018","BDM1",6,47,"G","","ASL, KDO, CL",""
"485","10/3/2018","BDM1",7,59,"G","","ASL, KDO, CL",""
"486","10/3/2018","BDM1",8,56,"G","","ASL, KDO, CL",""
"487","10/3/2018","BDM1",9,46,"G","","ASL, KDO, CL",""
"488","10/3/2018","BDM1",10,65,"G","","ASL, KDO, CL",""
"489","10/3/2018","BDM1",11,55,"G","","ASL, KDO, CL",""
"490","10/3/2018","BDM1",12,48,"G","","ASL, KDO, CL",""
"491","10/3/2018","BDM1",13,51,"G","","ASL, KDO, CL",""
"492","10/3/2018","BDM1",14,45,"G","","ASL, KDO, CL",""
"493","10/3/2018","BDM1",15,60,"G","","ASL, KDO, CL",""
"494","10/3/2018","BDM1",16,59,"G","","ASL, KDO, CL",""
"495","10/3/2018","BDM1",17,41,"G","","ASL, KDO, CL",""
"496","10/3/2018","BDM1",18,44,"G","","ASL, KDO, CL",""
"497","10/3/2018","BDM1",19,42,"G","","ASL, KDO, CL",""
"498","10/3/2018","BDM1",20,56,"G","","ASL, KDO, CL",""
"499","10/16/2019","BDM1",1,62,"G","Ice","KO",""
"500","10/16/2019","BDM1",2,58,"G","Ice","KO",""
"501","10/16/2019","BDM1",3,66,"G","Ice","KO",""
"502","10/16/2019","BDM1",4,59,"G","Ice","KO",""
"503","10/16/2019","BDM1",5,58,"G","Ice","KO",""
"504","10/16/2019","BDM1",6,51,"G","Ice","KO",""
"505","10/16/2019","BDM1",7,59,"G","Ice","KO",""
"506","10/16/2019","BDM1",8,62,"G","Ice","KO",""
"507","10/16/2019","BDM1",9,51,"G","Ice","KO",""
"508","10/16/2019","BDM1",10,67,"G","Ice","KO",""
"509","10/16/2019","BDM1",11,53,"G","Ice","KO",""
"510","10/16/2019","BDM1",12,46,"G","Ice","KO",""
"511","10/16/2019","BDM1",13,51,"G","Ice","KO",""
"512","10/16/2019","BDM1",14,51,"G","Ice","KO",""
"513","10/16/2019","BDM1",15,52,"G","Ice","KO",""
"514","10/16/2019","BDM1",16,46,"G","Ice","KO",""
"515","10/16/2019","BDM1",17,40,"G","Ice","KO",""
"516","10/16/2019","BDM1",18,40,"G","Ice","KO",""
"517","10/16/2019","BDM1",19,44,"G","Ice","KO",""
"518","10/16/2019","BDM1",20,65,"G","Ice","KO",""
"519","9/25/2020","BDM1",2,60,"G","Ice","Maw",""
"520","9/25/2020","BDM1",3,77,"G","Ice","Maw",""
"521","9/25/2020","BDM1",4,63,"G","Ice","Maw",""
"522","9/25/2020","BDM1",5,58,"G","Ice","Maw",""
"523","9/25/2020","BDM1",6,53,"G","Ice","Maw",""
"524","9/25/2020","BDM1",7,70,"G","Ice","Maw",""
"525","9/25/2020","BDM1",8,64,"G","Ice","Maw",""
"526","9/25/2020","BDM1",9,60,"G","Ice","Maw",""
"527","9/25/2020","BDM1",10,70,"G","Ice","Maw",""
"528","9/25/2020","BDM1",11,56,"G","Ice","Maw",""
"529","9/25/2020","BDM1",12,53,"G","Ice","Maw",""
"530","9/25/2020","BDM1",13,64,"G","Ice","Maw",""
"531","9/25/2020","BDM1",14,52,"G","Ice","Maw",""
"532","9/25/2020","BDM1",15,65,"G","Ice","Maw",""
"533","9/25/2020","BDM1",16,61,"G","Ice","Maw",""
"534","9/25/2020","BDM1",17,51,"G","Ice","Maw",""
"535","9/25/2020","BDM1",18,58,"G","Ice","Maw",""
"536","9/25/2020","BDM1",19,50,"G","Ice","Maw",""
"537","9/25/2020","BDM1",20,68,"G","Ice","Maw",""
"538","9/16/2021","BDM1",1,59,"G","Ice","MAW, OPH",""
"539","9/16/2021","BDM1",2,67,"G","Ice","MAW, OPH",""
"540","9/16/2021","BDM1",3,71,"G","Ice","MAW, OPH",""
"541","9/16/2021","BDM1",4,62,"G","Ice","MAW, OPH",""
"542","9/16/2021","BDM1",5,57,"G","Ice","MAW, OPH",""
"543","9/16/2021","BDM1",6,51,"G","Ice","MAW, OPH",""
"544","9/16/2021","BDM1",7,54,"G","Ice","MAW, OPH",""
"545","9/16/2021","BDM1",8,70,"G","Ice","MAW, OPH",""
"546","9/16/2021","BDM1",9,69,"G","Ice","MAW, OPH",""
"547","9/16/2021","BDM1",10,71,"G","Ice","MAW, OPH",""
"548","9/16/2021","BDM1",11,61,"G","Ice","MAW, OPH",""
"549","9/16/2021","BDM1",12,52,"G","Ice","MAW, OPH",""
"550","9/16/2021","BDM1",13,61,"G","Ice","MAW, OPH",""
"551","9/16/2021","BDM1",14,58,"G","Ice","MAW, OPH",""
"552","9/16/2021","BDM1",15,70,"G","Ice","MAW, OPH",""
"553","9/16/2021","BDM1",16,70,"G","Ice","MAW, OPH",""
"554","9/16/2021","BDM1",17,44,"G","Ice","MAW, OPH",""
"555","9/16/2021","BDM1",18,45,"G","Ice","MAW, OPH",""
"556","9/16/2021","BDM1",19,54,"G","Ice","MAW, OPH",""
"557","9/16/2021","BDM1",20,69,"G","Ice","MAW, OPH",""
"558","10/13/2015","BFY6",1,190,"R","","SF","No PF here! Rock layer that could be broken through at 120. rock layer that could not around 190. Did not feel rocky between those two layers."
"559","10/13/2015","BFY6",2,188,"R","","SF",""
"560","10/13/2015","BFY6",3,180,"R","","SF",""
"561","10/13/2015","BFY6",4,146,"R","","SF",""
"562","10/13/2015","BFY6",5,194,"R","","SF",""
"563","10/13/2015","BFY6",6,134,"R","","SF",""
"564","10/13/2015","BFY6",13,69,"R","","SF",""
"565","10/13/2015","BFY6",14,125,"R","","SF",""
"566","10/13/2015","BFY6",15,151,"R","","SF",""
"567","10/13/2015","BFY6",19,70,"R","","SF","Shallower to rock in other spots tried. On open side"
"568","9/1/2015","BFY7",1,70,"G","","SF, KO","Beside tussock"
"569","9/1/2015","BFY7",2,85,"G","","SF, KO",""
"570","9/1/2015","BFY7",3,76,"G","","SF, KO","Beside tussock"
"571","9/1/2015","BFY7",4,80,"G","","SF, KO",""
"572","9/1/2015","BFY7",5,154,"G","","SF, KO","Surprsng higher side of site. "
"573","9/1/2015","BFY7",6,96,"G","","SF, KO",""
"574","9/1/2015","BFY7",7,121,"G","","SF, KO",""
"575","9/1/2015","BFY7",8,67,"G","","SF, KO","Beside tussock"
"576","9/1/2015","BFY7",9,92,"G","","SF, KO",""
"577","9/1/2015","BFY7",10,71,"G","","SF, KO",""
"578","9/1/2015","BFY7",11,120,"G","","SF, KO",""
"579","9/1/2015","BFY7",12,126,"G","","SF, KO",""
"580","9/1/2015","BFY7",13,62,"G","","SF, KO",""
"581","9/1/2015","BFY7",14,56,"G","","SF, KO",""
"582","9/1/2015","BFY7",15,70,"G","","SF, KO",""
"583","9/1/2015","BFY7",16,150,"G","","SF, KO",""
"584","9/1/2015","BFY7",17,66,"G","","SF, KO",""
"585","9/1/2015","BFY7",18,84,"G","","SF, KO",""
"586","9/1/2015","BFY7",19,127,"G","","SF, KO",""
"587","9/1/2015","BFY7",20,69,"G","","SF, KO",""
"588","9/28/2016","BFY7",1,167,"G","","Gml",""
"589","9/28/2016","BFY7",2,160,"G","","GML KO",""
"590","9/28/2016","BFY7",3,129,"G","","GML KO",""
"591","9/28/2016","BFY7",4,152,"G","","GML KO",""
"592","9/28/2016","BFY7",5,185,"G","","GML KO",""
"593","9/28/2016","BFY7",6,91,"G","","GML KO",""
"594","9/28/2016","BFY7",7,153,"G","","GML KO",""
"595","9/28/2016","BFY7",8,76,"G","","GML KO",""
"596","9/28/2016","BFY7",9,83,"G","","GML KO",""
"597","9/28/2016","BFY7",10,93,"G","","GML KO",""
"598","9/28/2016","BFY7",11,127,"G","","GML KO",""
"599","9/28/2016","BFY7",12,143,"G","","GML KO",""
"600","9/28/2016","BFY7",13,81,"G","","GML KO",""
"601","9/28/2016","BFY7",14,99,"G","","GML KO",""
"602","9/28/2016","BFY7",15,78,"G","","GML KO",""
"603","9/28/2016","BFY7",16,167,"G","","GML KO",""
"604","9/28/2016","BFY7",17,91,"G","","GML KO",""
"605","9/28/2016","BFY7",18,95,"G","","GML KO",""
"606","9/28/2016","BFY7",19,140,"G","","GML KO",""
"607","9/28/2016","BFY7",20,77,"G","","GML KO",""
"608","9/29/2017","BFY7",1,70,"G","","Maw, kdo",""
"609","9/29/2017","BFY7",2,153,"G","","Maw, kdo",""
"610","9/29/2017","BFY7",3,136,"G","","Maw, kdo",""
"611","9/29/2017","BFY7",4,104,"G","","Maw, kdo",""
"612","9/29/2017","BFY7",5,181,"G","","Maw, kdo",""
"613","9/29/2017","BFY7",6,100,"G","","Maw, kdo",""
"614","9/29/2017","BFY7",7,153,"G","","Maw, kdo",""
"615","9/29/2017","BFY7",8,70,"G","","Maw, kdo",""
"616","9/29/2017","BFY7",9,71,"G","","Maw, kdo",""
"617","9/29/2017","BFY7",10,84,"G","","Maw, kdo",""
"618","9/29/2017","BFY7",11,127,"G","","Maw, kdo",""
"619","9/29/2017","BFY7",12,136,"G","","Maw, kdo",""
"620","9/29/2017","BFY7",13,60,"G","","Maw, kdo",""
"621","9/29/2017","BFY7",14,65,"G","","Maw, kdo",""
"622","9/29/2017","BFY7",15,79,"G","","Maw, kdo",""
"623","9/29/2017","BFY7",16,185,"G","","Maw, kdo",""
"624","9/29/2017","BFY7",17,80,"G","","Maw, kdo",""
"625","9/29/2017","BFY7",18,104,"G","","Maw, kdo",""
"626","9/29/2017","BFY7",19,188,"G","","Maw, kdo",""
"627","9/29/2017","BFY7",20,67,"G","","Maw, kdo",""
"628","10/9/2018","BFY7",1,172,"G","","Maw",""
"629","10/9/2018","BFY7",2,183,"G","","Maw",""
"630","10/9/2018","BFY7",3,134,"G","","Maw",""
"631","10/9/2018","BFY7",4,166,"G","","Maw",""
"632","10/9/2018","BFY7",5,197,"G","","Maw",""
"633","10/9/2018","BFY7",6,106,"G","","Maw",""
"634","10/9/2018","BFY7",7,169,"G","","Maw",""
"635","10/9/2018","BFY7",8,71,"G","","Maw",""
"636","10/9/2018","BFY7",9,89,"G","","Maw",""
"637","10/9/2018","BFY7",10,93,"G","","Maw",""
"638","10/9/2018","BFY7",11,133,"G","","Maw",""
"639","10/9/2018","BFY7",12,158,"G","","Maw",""
"640","10/9/2018","BFY7",13,81,"G","","Maw",""
"641","10/9/2018","BFY7",14,92,"G","","Maw",""
"642","10/9/2018","BFY7",15,93,"G","","Maw",""
"643","10/9/2018","BFY7",16,196,"G","","Maw",""
"644","10/9/2018","BFY7",17,112,"G","","Maw",""
"645","10/9/2018","BFY7",18,102,"G","","Maw",""
"646","10/9/2018","BFY7",19,65,"G","","Maw",""
"647","10/9/2018","BFY7",20,107,"G","","Maw",""
"648","10/8/2019","BFY7",1,182,"G","Ice","Maw",""
"649","10/8/2019","BFY7",2,181,"G","Ice","Maw",""
"650","10/8/2019","BFY7",3,147,"G","Ice","Maw",""
"651","10/8/2019","BFY7",4,162,"G","Ice","Maw",""
"652","10/8/2019","BFY7",5,198,"G","Ice","Maw",""
"653","10/8/2019","BFY7",6,127,"G","Ice","Maw",""
"654","10/8/2019","BFY7",7,171,"G","Ice","Maw",""
"655","10/8/2019","BFY7",8,77,"G","Ice","Maw",""
"656","10/8/2019","BFY7",9,98,"G","Ice","Maw",""
"657","10/8/2019","BFY7",10,131,"G","Ice","Maw",""
"658","10/8/2019","BFY7",11,162,"G","Ice","Maw",""
"659","10/8/2019","BFY7",12,177,"G","Ice","Maw",""
"660","10/8/2019","BFY7",13,94,"G","Ice","Maw",""
"661","10/8/2019","BFY7",14,89,"G","Ice","Maw",""
"662","10/8/2019","BFY7",15,115,"G","Ice","Maw",""
"663","10/8/2019","BFY7",16,188,"G","Ice","Maw",""
"664","10/8/2019","BFY7",17,89,"G","Ice","Maw",""
"665","10/8/2019","BFY7",18,110,"G","Ice","Maw",""
"666","10/8/2019","BFY7",19,164,"G","Ice","Maw",""
"667","10/8/2019","BFY7",20,90,"G","Ice","Maw",""
"668","10/2/2020","BFY7",1,182,"G","Ice","Maw",""
"669","10/2/2020","BFY7",2,182,"G","Ice","Maw",""
"670","10/2/2020","BFY7",3,159,"G","Ice","Maw",""
"671","10/2/2020","BFY7",4,177,"G","Ice","Maw",""
"672","10/2/2020","BFY7",5,210,"G","Ice","Maw",""
"673","10/2/2020","BFY7",6,125,"G","Ice","Maw",""
"674","10/2/2020","BFY7",7,178,"G","Ice","Maw",""
"675","10/2/2020","BFY7",8,69,"G","Ice","Maw",""
"676","10/2/2020","BFY7",9,82,"G","Ice","Maw",""
"677","10/2/2020","BFY7",10,120,"G","Ice","Maw",""
"678","10/2/2020","BFY7",11,151,"G","Ice","Maw",""
"679","10/2/2020","BFY7",12,155,"G","Ice","Maw",""
"680","10/2/2020","BFY7",13,100,"G","Ice","Maw",""
"681","10/2/2020","BFY7",14,86,"G","Ice","Maw",""
"682","10/2/2020","BFY7",15,83,"G","Ice","Maw",""
"683","10/2/2020","BFY7",16,187,"G","Ice","Maw",""
"684","10/2/2020","BFY7",17,118,"G","Ice","Maw",""
"685","10/2/2020","BFY7",18,108,"G","Ice","Maw",""
"686","10/2/2020","BFY7",19,187,"G","Ice","Maw",""
"687","10/2/2020","BFY7",20,112,"G","Ice","Maw",""
"688","9/21/2021","BFY7",1,192,"G","Ice","MAW, OPH",""
"689","9/21/2021","BFY7",2,178,"G","Ice","MAW, OPH",""
"690","9/21/2021","BFY7",3,158,"G","Ice","MAW, OPH",""
"691","9/21/2021","BFY7",4,173,"G","Ice","MAW, OPH",""
"692","9/21/2021","BFY7",5,195,"G","Ice","MAW, OPH",""
"693","9/21/2021","BFY7",6,128,"G","Ice","MAW, OPH",""
"694","9/21/2021","BFY7",7,174,"G","Ice","MAW, OPH",""
"695","9/21/2021","BFY7",8,82,"G","Ice","MAW, OPH",""
"696","9/21/2021","BFY7",9,79,"G","Ice","MAW, OPH",""
"697","9/21/2021","BFY7",10,139,"G","Ice","MAW, OPH",""
"698","9/21/2021","BFY7",11,152,"G","Ice","MAW, OPH",""
"699","9/21/2021","BFY7",12,141,"G","Ice","MAW, OPH",""
"700","9/21/2021","BFY7",13,98,"G","Ice","MAW, OPH",""
"701","9/21/2021","BFY7",14,95,"G","Ice","MAW, OPH",""
"702","9/21/2021","BFY7",15,108,"G","Ice","MAW, OPH",""
"703","9/21/2021","BFY7",16,199,"G","Ice","MAW, OPH",""
"704","9/21/2021","BFY7",17,107,"G","Ice","MAW, OPH",""
"705","9/21/2021","BFY7",18,108,"G","Ice","MAW, OPH",""
"706","9/21/2021","BFY7",19,165,"G","Ice","MAW, OPH",""
"707","9/21/2021","BFY7",20,88,"G","Ice","MAW, OPH",""
"708","9/1/2015","BFY8",1,123,"R","","KO, SF",""
"709","9/1/2015","BFY8",2,129,"R","","KO, SF",""
"710","9/1/2015","BFY8",3,74,"R","","KO, SF",""
"711","9/1/2015","BFY8",4,99,"R","","KO, SF",""
"712","9/1/2015","BFY8",5,82,"G","","KO, SF","Lots of insulation on top. Didnt feel a gravel layer. "
"713","9/1/2015","BFY8",6,110,"R","","KO, SF",""
"714","9/1/2015","BFY8",7,56,"R","","KO, SF",""
"715","9/1/2015","BFY8",8,111,"R","","KO, SF",".thought there would be ice here, but definitely rock. "
"716","9/1/2015","BFY8",9,74,"R","","KO, SF",""
"717","9/1/2015","BFY8",10,100,"G","","KO, SF",""
"718","9/1/2015","BFY8",11,121,"R","","KO, SF","Deeper of 2 rock probes at this plot"
"719","9/1/2015","BFY8",12,118,"R","","KO, SF",""
"720","9/1/2015","BFY8",13,83,"R","","KO, SF",""
"721","9/1/2015","BFY8",14,106,"G","","KO, SF","Probed nearby and hit rock"
"722","9/1/2015","BFY8",15,105,"R","","KO, SF","Deeper of 2 rock probes at this plot"
"723","9/1/2015","BFY8",16,68,"G","","KO, SF","Probed nearby and hit rock"
"724","9/1/2015","BFY8",17,108,"G","","KO, SF",""
"725","9/1/2015","BFY8",18,75,"G","","KO, SF","Probed nearby and hit rock. Micro topography is different here than probe to rock. "
"726","9/1/2015","BFY8",19,78,"G","","KO, SF","Probed nearby and hit rock"
"727","9/18/2015","DCM1",1,61,"G","","SF",""
"728","9/18/2015","DCM1",2,65,"G","","SF",""
"729","9/18/2015","DCM1",3,57,"G","","SF",""
"730","9/18/2015","DCM1",4,45,"G","","SF",""
"731","9/18/2015","DCM1",5,51,"G","","SF",""
"732","9/18/2015","DCM1",6,112,"G","","SF","More open area. "
"733","9/18/2015","DCM1",7,63,"G","","SF",""
"734","9/18/2015","DCM1",8,41,"G","","SF",""
"735","9/18/2015","DCM1",9,71,"G","","SF","Might be rock"
"736","9/18/2015","DCM1",10,60,"G","","SF",""
"737","9/18/2015","DCM1",11,86,"G","","CC",""
"738","9/18/2015","DCM1",12,205,"G","","CC",""
"739","9/18/2015","DCM1",13,66,"G","","CC",""
"740","9/18/2015","DCM1",14,59,"G","","CC",""
"741","9/18/2015","DCM1",15,55,"G","","CC",""
"742","9/18/2015","DCM1",16,96,"G","","SF",""
"743","9/18/2015","DCM1",17,71,"G","","SF",""
"744","9/18/2015","DCM1",18,97,"G","","SF",""
"745","9/18/2015","DCM1",19,102,"G","","SF",""
"746","9/18/2015","DCM1",20,110,"G","","SF","Could br rock "
"747","9/21/2016","DCM1",1,69,"","","Maw, gml",""
"748","9/21/2016","DCM1",2,77,"G","","Maw, gml",""
"749","9/21/2016","DCM1",3,75,"G","","Maw, gml",""
"750","9/21/2016","DCM1",4,62,"G","","Maw, gml",""
"751","9/21/2016","DCM1",5,43,"G","","Maw, gml",""
"752","9/21/2016","DCM1",6,96,"G","","Maw, gml",""
"753","9/21/2016","DCM1",7,76,"G","","Maw, gml",""
"754","9/21/2016","DCM1",8,62,"G","","Maw, gml",""
"755","9/21/2016","DCM1",9,61,"G","","Maw, gml",""
"756","9/21/2016","DCM1",10,68,"G","","Maw, gml",""
"757","9/21/2016","DCM1",11,75,"G","","Maw, gml",""
"758","9/21/2016","DCM1",12,62,"G","","Maw, gml",""
"759","9/21/2016","DCM1",13,54,"G","","Maw, gml",""
"760","9/21/2016","DCM1",14,46,"G","","Maw, gml",""
"761","9/21/2016","DCM1",15,49,"G","","Maw, gml",""
"762","9/21/2016","DCM1",16,96,"G","","Maw, gml",""
"763","9/21/2016","DCM1",17,70,"G","","Maw, gml",""
"764","9/21/2016","DCM1",18,98,"G","","Maw, gml",""
"765","9/21/2016","DCM1",19,98,"G","","Maw, gml",""
"766","9/21/2016","DCM1",20,54,"G","","Maw, gml",""
"767","10/4/2017","DCM1",1,56,"G","","KO",""
"768","10/4/2017","DCM1",2,55,"G","","KO",""
"769","10/4/2017","DCM1",3,51,"G","","KO",""
"770","10/4/2017","DCM1",4,41,"G","","KO",""
"771","10/4/2017","DCM1",5,46,"G","","KO",""
"772","10/4/2017","DCM1",6,78,"G","","KO",""
"773","10/4/2017","DCM1",7,55,"G","","KO",""
"774","10/4/2017","DCM1",8,47,"G","","KO",""
"775","10/4/2017","DCM1",9,54,"G","","KO",""
"776","10/4/2017","DCM1",10,54,"G","","KO",""
"777","10/4/2017","DCM1",11,67,"G","","KO",""
"778","10/4/2017","DCM1",12,90,"G","","KO",""
"779","10/4/2017","DCM1",13,48,"G","","KO",""
"780","10/4/2017","DCM1",14,55,"G","","KO",""
"781","10/4/2017","DCM1",15,40,"G","","KO",""
"782","10/4/2017","DCM1",16,64,"G","","KO",""
"783","10/4/2017","DCM1",17,65,"G","","KO",""
"784","10/4/2017","DCM1",18,81,"G","","KO",""
"785","10/4/2017","DCM1",19,84,"G","","KO",""
"786","10/4/2017","DCM1",20,83,"G","","KO",""
"787","10/9/2018","DCM1",1,66,"Ice","","JH",""
"788","10/9/2018","DCM1",2,67,"Ice","","JH",""
"789","10/9/2018","DCM1",3,64,"Ice","","JH",""
"790","10/9/2018","DCM1",4,55,"Ice","","JH",""
"791","10/9/2018","DCM1",5,38,"Ice","","JH",""
"792","10/9/2018","DCM1",6,121,"Ice","","JH",""
"793","10/9/2018","DCM1",7,56,"Ice","","JH",""
"794","10/9/2018","DCM1",8,60,"Ice","","JH",""
"795","10/9/2018","DCM1",9,54,"Ice","","JH",""
"796","10/9/2018","DCM1",10,58,"Ice","","JH",""
"797","10/9/2018","DCM1",11,64,"Ice","","JH",""
"798","10/9/2018","DCM1",12,65,"Ice","","JH",""
"799","10/9/2018","DCM1",13,50,"Ice","","JH",""
"800","10/9/2018","DCM1",14,61,"Ice","","JH",""
"801","10/9/2018","DCM1",15,49,"Ice","","JH",""
"802","10/9/2018","DCM1",16,91,"Ice","","JH",""
"803","10/9/2018","DCM1",17,73,"Ice","","JH",""
"804","10/9/2018","DCM1",18,74,"Ice","","JH",""
"805","10/9/2018","DCM1",19,69,"Ice","","JH",""
"806","10/9/2018","DCM1",20,53,"Ice","","JH",""
"807","10/17/2019","DCM1",1,72,"R","Rock","Maw",""
"808","10/17/2019","DCM1",2,82,"G","Ice","Maw",""
"809","10/17/2019","DCM1",3,78,"G","Ice","Maw",""
"810","10/17/2019","DCM1",4,58,"G","Ice","Maw",""
"811","10/17/2019","DCM1",5,48,"R","Rock","Maw",""
"812","10/17/2019","DCM1",6,126,"G","Ice","Maw",""
"813","10/17/2019","DCM1",7,81,"G","Ice","Maw",""
"814","10/17/2019","DCM1",8,59,"G","Ice","Maw",""
"815","10/17/2019","DCM1",9,66,"G","Ice","Maw",""
"816","10/17/2019","DCM1",10,64,"G","Ice","Maw",""
"817","10/17/2019","DCM1",11,78,"G","Ice","Maw",""
"818","10/17/2019","DCM1",12,73,"R","Rock","Maw",""
"819","10/17/2019","DCM1",13,59,"G","Ice","Maw",""
"820","10/17/2019","DCM1",14,56,"G","Ice","Maw",""
"821","10/17/2019","DCM1",15,48,"G","Ice","Maw",""
"822","10/17/2019","DCM1",16,107,"G","Ice","Maw",""
"823","10/17/2019","DCM1",17,71,"G","Ice","Maw",""
"824","10/17/2019","DCM1",18,114,"G","Ice","Maw",""
"825","10/17/2019","DCM1",19,90,"G","Ice","Maw",""
"826","10/17/2019","DCM1",20,94,"G","Ice","Maw",""
"827","9/26/2020","DCM1",1,76,"G","Rock","Jpd Rjd",""
"828","9/26/2020","DCM1",2,89,"G","Ice","Jpd Rjd",""
"829","9/26/2020","DCM1",3,69,"G","Ice","Jpd Rjd",""
"830","9/26/2020","DCM1",4,1,"G","Rock","Jpd Rjd",""
"831","9/26/2020","DCM1",5,48,"G","Ice","Jpd Rjd",""
"832","9/26/2020","DCM1",6,133,"G","Rock","Jpd Rjd",""
"833","9/26/2020","DCM1",7,81,"G","Ice","Jpd Rjd",""
"834","9/26/2020","DCM1",8,52,"G","Ice","Jpd Rjd",""
"835","9/26/2020","DCM1",9,53,"G","Ice","Jpd Rjd",""
"836","9/26/2020","DCM1",10,58,"G","Ice","Jpd Rjd",""
"837","9/26/2020","DCM1",11,63,"G","Ice","Jpd Rjd",""
"838","9/26/2020","DCM1",12,65,"G","Ice","Jpd Rjd",""
"839","9/26/2020","DCM1",13,63,"G","Ice","Jpd Rjd",""
"840","9/26/2020","DCM1",14,79,"G","Ice","Jpd Rjd",""
"841","9/26/2020","DCM1",15,47,"G","Ice","Jpd Rjd",""
"842","9/26/2020","DCM1",16,102,"G","Ice","Jpd Rjd",""
"843","9/26/2020","DCM1",17,101,"G","Ice","Jpd Rjd",""
"844","9/26/2020","DCM1",18,105,"G","Ice","Jpd Rjd",""
"845","9/26/2020","DCM1",19,53,"G","Ice","Jpd Rjd",""
"846","9/26/2020","DCM1",20,103,"G","Ice","Jpd Rjd",""
"847","9/15/2021","DCM1",1,76,"G","Ice","MAW, OPH",""
"848","9/15/2021","DCM1",2,82,"G","Ice","MAW, OPH",""
"849","9/15/2021","DCM1",3,66,"G","Ice","MAW, OPH",""
"850","9/15/2021","DCM1",4,48,"G","Ice","MAW, OPH",""
"851","9/15/2021","DCM1",5,48,"G","Ice","MAW, OPH",""
"852","9/15/2021","DCM1",6,140,"G","Ice","MAW, OPH",""
"853","9/15/2021","DCM1",7,75,"G","Ice","MAW, OPH",""
"854","9/15/2021","DCM1",8,52,"G","Ice","MAW, OPH",""
"855","9/15/2021","DCM1",9,57,"G","Ice","MAW, OPH",""
"856","9/15/2021","DCM1",10,61,"G","Ice","MAW, OPH",""
"857","9/15/2021","DCM1",11,82,"G","Ice","MAW, OPH",""
"858","9/15/2021","DCM1",12,77,"G","Ice","MAW, OPH",""
"859","9/15/2021","DCM1",13,58,"G","Ice","MAW, OPH",""
"860","9/15/2021","DCM1",14,60,"G","Ice","MAW, OPH",""
"861","9/15/2021","DCM1",15,47,"G","Ice","MAW, OPH",""
"862","9/15/2021","DCM1",16,75,"G","Ice","MAW, OPH",""
"863","9/15/2021","DCM1",17,67,"G","Ice","MAW, OPH",""
