SITE,PLOT,UniqueID,Missing_Years
BDI6,BDI_4,BDI64_41,2018
BDI6,BDI_4,BDI64_42,2018
BDI6,BDI_4,BDI64_43,2018
BDI6,BDI_4,BDI64_45,2018
BDI6,BDI_4,BDI64_46,2018
BDI6,BDI_4,BDI64_47,2018
BDI6,BDI_4,BDI64_48,2018
BDI6,BDI_4,BDI64_49,2018
BDI6,BDI_4,BDI64_50,2018
BDI6,BDI_4,BDI64_51,2018
BDI6,BDI_4,BDI64_514,2018
BDI6,BDI_4,BDI64_52,2018
BDI6,BDI_4,BDI64_53,2018
BDI6,BDI_7,BDI67_61,2018
BDI6,BDI_7,BDI67_62,2018
BDI6,BDI_7,BDI67_64,2018
BDI6,BDI_7,BDI67_65,2018
BDI6,BDI_7,BDI67_66,2018
BDI6,BDI_7,BDI67_67,2018
BDI6,BDI_7,BDI67_68,2018
BDI8,BDI_1,BDI81_312,2013
BDI8,BDI_1,BDI81_313,2013
BDI8,BDI_1,BDI81_314,2013
BDI8,BDI_1,BDI81_315,2013
BDI8,BDI_1,BDI81_552,2013
BDI8,BDI_1,BDI81_553,2013
BDI8,BDI_1,BDI81_554,2013
BDI8,BDI_2,BDI82_316,2013
BDI8,BDI_2,BDI82_317,2013
BDI8,BDI_3,BDI83_318,2013
BDI8,BDI_3,BDI83_319,2013
BDI8,BDI_4,BDI84_555,2013
BDI8,BDI_6,BDI86_320,2013
BDI8,BDI_6,BDI86_321,2013
BDI8,BDI_6,BDI86_322,2013
BDI8,BDI_6,BDI86_323,2013
BDI8,BDI_7,BDI87_324,2013
BDI8,BDI_7,BDI87_325,2013
BDI8,BDI_7,BDI87_326,2013
BDI8,BDI_7,BDI87_327,2013
BDI8,BDI_7,BDI87_328,2013
BDI8,BDI_7,BDI87_329,2013
BDI8,BDI_7,BDI87_330,2013
BDI8,BDI_7,BDI87_331,2013
BDI8,BDI_7,BDI87_332,2013
BDI8,BDI_7,BDI87_333,2013
BDI8,BDI_9,BDI89_334,2013
BDI8,BDI_9,BDI89_335,2013
BDI8,BDI_9,BDI89_336,2013
BDM1,BDM_1,BDM11_301,2013
BDM1,BDM_13,BDM113_308,2013
BDM1,BDM_14,BDM114_309,2013
BDM1,BDM_14,BDM114_310,2013
BDM1,BDM_14,BDM114_311,2013
BDM1,BDM_14,BDM114_551,2013
BDM1,BDM_3,BDM13_302,2013
BDM1,BDM_3,BDM13_303,2013
BDM1,BDM_3,BDM13_304,2013
BDM1,BDM_7,BDM17_305,2013
BDM1,BDM_8,BDM18_306,2013
BDM1,BDM_9,BDM19_307,2013
BFY1,BFY_1,BFY11_2870,2018
BFY1,BFY_1,BFY11_2871,2018
BFY1,BFY_1,BFY11_2872,2018
BFY1,BFY_1,BFY11_2873,2018
BFY1,BFY_1,BFY11_2874,2018
BFY1,BFY_1,BFY11_2875,2018
BFY1,BFY_1,BFY11_2876,2018
BFY1,BFY_1,BFY11_2877,2018
BFY1,BFY_1,BFY11_2878,2018
BFY1,BFY_1,BFY11_2879,2018
BFY1,BFY_11,BFY111_2196,2018
BFY1,BFY_11,BFY111_2197,2018
BFY1,BFY_11,BFY111_2198,2018
BFY1,BFY_11,BFY111_2199,2018
BFY1,BFY_11,BFY111_2200,2018
BFY1,BFY_11,BFY111_2301,2018
BFY1,BFY_11,BFY111_2302,2018
BFY1,BFY_11,BFY111_2303,2018
BFY1,BFY_11,BFY111_2304,2018
BFY1,BFY_11,BFY111_2305,2018
BFY1,BFY_11,BFY111_2306,2018
BFY1,BFY_11,BFY111_2307,2018
BFY1,BFY_11,BFY111_2308,2018
BFY1,BFY_11,BFY111_2309,2018
BFY1,BFY_11,BFY111_2310,2018
BFY1,BFY_11,BFY111_2311,2018
BFY1,BFY_11,BFY111_2312,2018
BFY1,BFY_11,BFY111_2313,2018
BFY1,BFY_11,BFY111_2314,2018
BFY1,BFY_11,BFY111_2315,2018
BFY1,BFY_11,BFY111_2316,2018
BFY1,BFY_11,BFY111_2317,2018
BFY1,BFY_11,BFY111_2318,2018
BFY1,BFY_11,BFY111_2319,2018
BFY1,BFY_11,BFY111_2320,2018
BFY1,BFY_11,BFY111_2321,2018
BFY1,BFY_11,BFY111_2322,2018
BFY1,BFY_11,BFY111_2323,2018
BFY1,BFY_13,BFY113_2148,2018
BFY1,BFY_13,BFY113_2149,2018
BFY1,BFY_13,BFY113_2150,2018
BFY1,BFY_13,BFY113_2151,2018
BFY1,BFY_13,BFY113_2152,2018
BFY1,BFY_13,BFY113_2153,2018
BFY1,BFY_13,BFY113_2154,2018
BFY1,BFY_13,BFY113_2155,2018
BFY1,BFY_13,BFY113_2156,2018
BFY1,BFY_13,BFY113_2157,2018
BFY1,BFY_13,BFY113_2158,2018
BFY1,BFY_13,BFY113_2159,2018
BFY1,BFY_13,BFY113_2160,2018
BFY1,BFY_13,BFY113_2161,2018
BFY1,BFY_13,BFY113_2162,2018
BFY1,BFY_13,BFY113_2163,2018
BFY1,BFY_14,BFY114_2101,"2018, 2014"
BFY1,BFY_14,BFY114_2102,"2018, 2014"
BFY1,BFY_14,BFY114_2103,"2018, 2014"
BFY1,BFY_14,BFY114_2104,"2018, 2014"
BFY1,BFY_14,BFY114_2105,"2018, 2014"
BFY1,BFY_14,BFY114_2106,"2018, 2014"
BFY1,BFY_14,BFY114_2107,"2018, 2014"
BFY1,BFY_14,BFY114_2108,"2018, 2014"
BFY1,BFY_14,BFY114_2109,"2018, 2014"
BFY1,BFY_14,BFY114_2110,"2018, 2014"
BFY1,BFY_14,BFY114_2111,"2018, 2014"
BFY1,BFY_14,BFY114_2112,"2018, 2014"
BFY1,BFY_14,BFY114_2113,"2018, 2014"
BFY1,BFY_14,BFY114_2114,"2018, 2014"
BFY1,BFY_14,BFY114_2115,"2018, 2014"
BFY1,BFY_14,BFY114_2116,"2018, 2014"
BFY1,BFY_14,BFY114_2117,"2018, 2014"
BFY1,BFY_14,BFY114_2118,"2018, 2014"
BFY1,BFY_14,BFY114_2119,"2018, 2014"
BFY1,BFY_14,BFY114_2120,"2018, 2014"
BFY1,BFY_14,BFY114_2121,"2018, 2014"
BFY1,BFY_14,BFY114_2122,"2018, 2014"
BFY1,BFY_14,BFY114_2123,"2018, 2014"
BFY1,BFY_14,BFY114_2124,"2018, 2014"
BFY1,BFY_14,BFY114_2125,"2018, 2014"
BFY1,BFY_14,BFY114_2126,"2018, 2014"
BFY1,BFY_14,BFY114_2127,"2018, 2014"
BFY1,BFY_14,BFY114_2128,"2018, 2014"
BFY1,BFY_14,BFY114_2129,"2018, 2014"
BFY1,BFY_14,BFY114_2130,"2018, 2014"
BFY1,BFY_14,BFY114_2131,"2018, 2014"
BFY1,BFY_14,BFY114_2132,"2018, 2014"
BFY1,BFY_14,BFY114_2133,"2018, 2014"
BFY1,BFY_14,BFY114_2134,"2018, 2014"
BFY1,BFY_14,BFY114_2135,"2018, 2014"
BFY1,BFY_14,BFY114_2136,"2018, 2014"
BFY1,BFY_14,BFY114_2137,"2018, 2014"
BFY1,BFY_14,BFY114_2138,"2018, 2014"
BFY1,BFY_14,BFY114_2139,"2018, 2014"
BFY1,BFY_14,BFY114_2140,"2018, 2014"
BFY1,BFY_14,BFY114_2141,"2018, 2014"
BFY1,BFY_14,BFY114_2142,"2018, 2014"
BFY1,BFY_14,BFY114_2143,"2018, 2014"
BFY1,BFY_14,BFY114_2144,"2018, 2014"
BFY1,BFY_14,BFY114_2145,"2018, 2014"
BFY1,BFY_14,BFY114_2146,"2018, 2014"
BFY1,BFY_14,BFY114_2147,"2018, 2014"
BFY1,BFY_14,BFY114_840,2014
BFY1,BFY_14,BFY114_841,2014
BFY1,BFY_14,BFY114_842,2014
BFY1,BFY_14,BFY114_843,2014
BFY1,BFY_14,BFY114_844,2014
BFY1,BFY_14,BFY114_845,2014
BFY1,BFY_14,BFY114_846,2014
BFY1,BFY_14,BFY114_847,"2018, 2014"
BFY1,BFY_2,BFY12_2001,2018
BFY1,BFY_2,BFY12_2002,2018
BFY1,BFY_2,BFY12_2003,2018
BFY1,BFY_2,BFY12_2004,2018
BFY1,BFY_2,BFY12_2005,2018
BFY1,BFY_2,BFY12_2006,2018
BFY1,BFY_2,BFY12_2007,2018
BFY1,BFY_2,BFY12_2008,2018
BFY1,BFY_2,BFY12_2009,2018
BFY1,BFY_2,BFY12_2010,2018
BFY1,BFY_2,BFY12_2011,2018
BFY1,BFY_2,BFY12_2012,2018
BFY1,BFY_2,BFY12_2013,2018
BFY1,BFY_2,BFY12_2014,2018
BFY1,BFY_2,BFY12_2015,2018
BFY1,BFY_2,BFY12_2016,2018
BFY1,BFY_2,BFY12_2017,2018
BFY1,BFY_2,BFY12_2018,2018
BFY1,BFY_2,BFY12_2019,2018
BFY1,BFY_2,BFY12_2880,2018
BFY1,BFY_2,BFY12_2881,2018
BFY1,BFY_2,BFY12_2882,2018
BFY1,BFY_2,BFY12_2883,2018
BFY1,BFY_2,BFY12_2884,2018
BFY1,BFY_2,BFY12_2885,2018
BFY1,BFY_2,BFY12_2886,2018
BFY1,BFY_2,BFY12_2887,2018
BFY1,BFY_2,BFY12_2888,2018
BFY1,BFY_2,BFY12_2889,2018
BFY1,BFY_2,BFY12_2890,2018
BFY1,BFY_2,BFY12_2891,2018
BFY1,BFY_2,BFY12_2892,2018
BFY1,BFY_2,BFY12_2893,2018
BFY1,BFY_2,BFY12_2894,2018
BFY1,BFY_2,BFY12_2895,2018
BFY1,BFY_2,BFY12_2896,2018
BFY1,BFY_2,BFY12_2897,2018
BFY1,BFY_2,BFY12_2898,2018
BFY1,BFY_2,BFY12_2899,2018
BFY1,BFY_3,BFY13_2020,2018
BFY1,BFY_3,BFY13_2021,2018
BFY1,BFY_3,BFY13_2022,2018
BFY1,BFY_3,BFY13_2023,2018
BFY1,BFY_3,BFY13_2024,2018
BFY1,BFY_3,BFY13_2025,2018
BFY1,BFY_3,BFY13_2026,2018
BFY1,BFY_3,BFY13_2027,2018
BFY1,BFY_3,BFY13_2028,2018
BFY1,BFY_3,BFY13_2029,2018
BFY1,BFY_3,BFY13_2030,2018
BFY1,BFY_3,BFY13_2031,2018
BFY1,BFY_3,BFY13_2032,2018
BFY1,BFY_3,BFY13_2033,2018
BFY1,BFY_3,BFY13_2034,2018
BFY1,BFY_3,BFY13_2035,2018
BFY1,BFY_3,BFY13_2036,2018
BFY1,BFY_3,BFY13_2037,2018
BFY1,BFY_3,BFY13_2038,2018
BFY1,BFY_3,BFY13_2039,2018
BFY1,BFY_3,BFY13_2040,2018
BFY1,BFY_3,BFY13_2041,2018
BFY1,BFY_3,BFY13_2042,2018
BFY1,BFY_3,BFY13_2043,2018
BFY1,BFY_3,BFY13_2044,2018
BFY1,BFY_3,BFY13_2045,2018
BFY1,BFY_3,BFY13_2046,2018
BFY1,BFY_3,BFY13_2047,2018
BFY1,BFY_3,BFY13_2048,2018
BFY1,BFY_3,BFY13_2049,2018
BFY1,BFY_7,BFY17_2055,2018
BFY1,BFY_7,BFY17_2056,2018
BFY1,BFY_7,BFY17_2057,2018
BFY1,BFY_7,BFY17_2058,2018
BFY1,BFY_7,BFY17_2059,2018
BFY1,BFY_7,BFY17_2060,2018
BFY1,BFY_7,BFY17_2251,2018
BFY1,BFY_7,BFY17_2252,2018
BFY1,BFY_7,BFY17_2253,2018
BFY1,BFY_7,BFY17_2254,2018
BFY1,BFY_7,BFY17_2255,2018
BFY1,BFY_7,BFY17_2256,2018
BFY1,BFY_7,BFY17_2257,2018
BFY1,BFY_7,BFY17_2258,2018
BFY1,BFY_7,BFY17_2259,2018
BFY1,BFY_7,BFY17_2260,2018
BFY1,BFY_7,BFY17_2261,2018
BFY1,BFY_7,BFY17_2262,2018
BFY1,BFY_7,BFY17_2263,2018
BFY1,BFY_7,BFY17_2264,2018
BFY1,BFY_7,BFY17_2265,2018
BFY1,BFY_7,BFY17_2266,2018
BFY1,BFY_7,BFY17_2267,2018
BFY1,BFY_7,BFY17_2792,2018
BFY1,BFY_8,BFY18_2061,2018
BFY1,BFY_8,BFY18_2062,2018
BFY1,BFY_8,BFY18_2063,2018
BFY1,BFY_8,BFY18_2064,2018
BFY1,BFY_8,BFY18_2065,2018
BFY1,BFY_8,BFY18_2066,2018
BFY1,BFY_8,BFY18_2067,2018
BFY1,BFY_8,BFY18_2068,2018
BFY1,BFY_8,BFY18_2069,2018
BFY1,BFY_8,BFY18_2070,2018
BFY1,BFY_8,BFY18_2071,2018
BFY1,BFY_8,BFY18_2072,2018
BFY1,BFY_8,BFY18_2073,2018
BFY1,BFY_8,BFY18_2074,2018
BFY1,BFY_8,BFY18_2075,2018
BFY1,BFY_8,BFY18_2076,2018
BFY1,BFY_8,BFY18_2077,2018
BFY1,BFY_8,BFY18_2078,2018
BFY1,BFY_8,BFY18_2079,2018
BFY1,BFY_8,BFY18_2080,2018
BFY1,BFY_8,BFY18_2081,2018
BFY1,BFY_8,BFY18_2082,2018
BFY1,BFY_8,BFY18_2083,2018
BFY1,BFY_8,BFY18_2084,2018
BFY1,BFY_8,BFY18_2085,2018
BFY1,BFY_8,BFY18_2086,2018
BFY1,BFY_8,BFY18_2087,2018
BFY1,BFY_8,BFY18_2088,2018
BFY1,BFY_8,BFY18_2089,2018
BFY1,BFY_8,BFY18_2090,2018
BFY1,BFY_8,BFY18_2091,2018
BFY1,BFY_8,BFY18_2092,2018
BFY1,BFY_8,BFY18_2093,2018
BFY1,BFY_8,BFY18_2094,2018
BFY1,BFY_8,BFY18_2095,2018
BFY1,BFY_8,BFY18_2096,2018
BFY1,BFY_8,BFY18_2097,2018
BFY1,BFY_8,BFY18_2098,2018
BFY1,BFY_8,BFY18_2099,2018
BFY1,BFY_8,BFY18_2100,2018
BFY1,BFY_8,BFY18_2201,2018
BFY1,BFY_8,BFY18_2202,2018
BFY1,BFY_8,BFY18_2203,2018
BFY1,BFY_8,BFY18_2204,2018
BFY1,BFY_8,BFY18_2205,2018
BFY1,BFY_8,BFY18_2206,2018
BFY1,BFY_8,BFY18_2207,2018
BFY1,BFY_8,BFY18_2208,2018
BFY1,BFY_8,BFY18_2209,2018
BFY1,BFY_8,BFY18_2210,2018
BFY1,BFY_8,BFY18_2211,2018
BFY1,BFY_8,BFY18_2212,2018
BFY1,BFY_8,BFY18_2213,2018
BFY1,BFY_8,BFY18_2214,2018
BFY1,BFY_8,BFY18_2215,2018
BFY1,BFY_8,BFY18_2216,2018
BFY1,BFY_8,BFY18_2217,2018
BFY1,BFY_8,BFY18_2218,2018
BFY1,BFY_8,BFY18_2219,2018
BFY1,BFY_8,BFY18_2220,2018
BFY1,BFY_8,BFY18_2221,2018
BFY1,BFY_8,BFY18_2222,2018
BFY1,BFY_8,BFY18_2223,2018
BFY1,BFY_8,BFY18_2224,2018
BFY1,BFY_8,BFY18_2225,2018
BFY1,BFY_8,BFY18_2226,2018
BFY1,BFY_8,BFY18_2227,2018
BFY1,BFY_8,BFY18_2228,2018
BFY1,BFY_8,BFY18_2229,2018
BFY1,BFY_8,BFY18_2230,2018
BFY1,BFY_8,BFY18_2231,2018
BFY1,BFY_8,BFY18_2232,2018
BFY1,BFY_8,BFY18_2233,2018
BFY10,BFY_12,BFY1012_2442,2018
BFY10,BFY_12,BFY1012_2443,2018
BFY10,BFY_12,BFY1012_2444,2018
BFY10,BFY_12,BFY1012_2445,2018
BFY10,BFY_12,BFY1012_2446,2018
BFY10,BFY_12,BFY1012_2447,2018
BFY10,BFY_12,BFY1012_2448,2018
BFY10,BFY_12,BFY1012_2449,2018
BFY10,BFY_12,BFY1012_2450,2018
BFY10,BFY_12,BFY1012_2451,2018
BFY10,BFY_14,BFY1014_2401,2018
BFY10,BFY_14,BFY1014_2402,2018
BFY10,BFY_14,BFY1014_2403,2018
BFY10,BFY_14,BFY1014_2404,2018
BFY10,BFY_14,BFY1014_2405,2018
BFY10,BFY_14,BFY1014_2406,2018
BFY10,BFY_14,BFY1014_2407,2018
BFY10,BFY_14,BFY1014_2408,2018
BFY10,BFY_14,BFY1014_2409,2018
BFY10,BFY_14,BFY1014_2410,2018
BFY10,BFY_14,BFY1014_2411,2018
BFY10,BFY_14,BFY1014_2412,2018
BFY10,BFY_14,BFY1014_2413,2018
BFY10,BFY_14,BFY1014_2414,2018
BFY10,BFY_14,BFY1014_2415,2018
BFY10,BFY_14,BFY1014_2416,2018
BFY10,BFY_14,BFY1014_2417,2018
BFY10,BFY_14,BFY1014_2418,2018
BFY10,BFY_14,BFY1014_2419,2018
BFY10,BFY_3,BFY103_2274,2018
BFY10,BFY_3,BFY103_2275,2018
BFY10,BFY_3,BFY103_2276,2018
BFY10,BFY_3,BFY103_2277,2018
BFY10,BFY_3,BFY103_2278,2018
BFY10,BFY_3,BFY103_2279,2018
BFY10,BFY_3,BFY103_2280,2018
BFY10,BFY_3,BFY103_2281,2018
BFY10,BFY_3,BFY103_2282,2018
BFY10,BFY_3,BFY103_2283,2018
BFY10,BFY_3,BFY103_2284,2018
BFY10,BFY_3,BFY103_2285,2018
BFY10,BFY_6,BFY106_2294,2018
BFY10,BFY_6,BFY106_2295,2018
BFY10,BFY_6,BFY106_2296,2018
BFY10,BFY_6,BFY106_2297,2018
BFY10,BFY_6,BFY106_2298,2018
BFY10,BFY_6,BFY106_2299,2018
BFY10,BFY_6,BFY106_2300,2018
BFY10,BFY_6,BFY106_2351,2018
BFY10,BFY_6,BFY106_2352,2018
BFY10,BFY_6,BFY106_2353,2018
BFY10,BFY_6,BFY106_2354,2018
BFY10,BFY_6,BFY106_2355,2018
BFY10,BFY_6,BFY106_2356,2018
BFY10,BFY_6,BFY106_2357,2018
BFY10,BFY_6,BFY106_2358,2018
BFY10,BFY_6,BFY106_2359,2018
BFY10,BFY_6,BFY106_2360,2018
BFY10,BFY_6,BFY106_2361,2018
BFY11,BFY_1,BFY111_1138,2014
BFY11,BFY_1,BFY111_1139,2014
BFY11,BFY_1,BFY111_1140,2014
BFY11,BFY_1,BFY111_1147,2014
BFY11,BFY_1,BFY111_1173,2014
BFY11,BFY_1,BFY111_1174,2014
BFY11,BFY_1,BFY111_1175,2014
BFY11,BFY_1,BFY111_1176,2014
BFY11,BFY_1,BFY111_1177,2014
BFY11,BFY_1,BFY111_1178,2014
BFY11,BFY_1,BFY111_1179,2014
BFY11,BFY_1,BFY111_1180,2014
BFY11,BFY_1,BFY111_1181,2014
BFY11,BFY_1,BFY111_1182,2014
BFY11,BFY_1,BFY111_1183,2014
BFY11,BFY_1,BFY111_1184,2014
BFY11,BFY_1,BFY111_1185,2014
BFY11,BFY_1,BFY111_1186,2014
BFY11,BFY_1,BFY111_1187,2014
BFY11,BFY_1,BFY111_1188,2014
BFY11,BFY_1,BFY111_1189,2014
BFY11,BFY_1,BFY111_1190,2014
BFY11,BFY_1,BFY111_1191,2014
BFY11,BFY_1,BFY111_1192,2014
BFY11,BFY_1,BFY111_1193,2014
BFY11,BFY_1,BFY111_2302,"2018, 2014"
BFY11,BFY_1,BFY111_2303,"2018, 2014"
BFY11,BFY_1,BFY111_2304,"2018, 2014"
BFY11,BFY_1,BFY111_2305,"2018, 2014"
BFY11,BFY_1,BFY111_2306,"2018, 2014"
BFY11,BFY_1,BFY111_2307,"2018, 2014"
BFY11,BFY_1,BFY111_2308,"2018, 2014"
BFY11,BFY_1,BFY111_2309,"2018, 2014"
BFY11,BFY_1,BFY111_2310,"2018, 2014"
BFY11,BFY_1,BFY111_2311,"2018, 2014"
BFY11,BFY_1,BFY111_2312,"2018, 2014"
BFY11,BFY_1,BFY111_2313,"2018, 2014"
BFY11,BFY_1,BFY111_2314,"2018, 2014"
BFY11,BFY_1,BFY111_2315,"2018, 2014"
BFY11,BFY_1,BFY111_2316,"2018, 2014"
BFY11,BFY_1,BFY111_2317,"2018, 2014"
BFY11,BFY_1,BFY111_2318,"2018, 2014"
BFY11,BFY_1,BFY111_2319,"2018, 2014"
BFY11,BFY_1,BFY111_2320,"2018, 2014"
BFY11,BFY_1,BFY111_2321,"2018, 2014"
BFY11,BFY_1,BFY111_2322,"2018, 2014"
BFY11,BFY_1,BFY111_2323,"2018, 2014"
BFY11,BFY_1,BFY111_2324,"2018, 2014"
BFY11,BFY_1,BFY111_2325,"2018, 2014"
BFY11,BFY_1,BFY111_2326,"2018, 2014"
BFY11,BFY_1,BFY111_2327,"2018, 2014"
BFY11,BFY_1,BFY111_2328,"2018, 2014"
BFY11,BFY_1,BFY111_2329,"2018, 2014"
BFY11,BFY_1,BFY111_2330,"2018, 2014"
BFY11,BFY_1,BFY111_2331,"2018, 2014"
BFY11,BFY_1,BFY111_2332,"2018, 2014"
BFY11,BFY_1,BFY111_2333,"2018, 2014"
BFY11,BFY_1,BFY111_2334,"2018, 2014"
BFY11,BFY_1,BFY111_2335,"2018, 2014"
BFY11,BFY_1,BFY111_2336,"2018, 2014"
BFY11,BFY_1,BFY111_2337,"2018, 2014"
BFY11,BFY_1,BFY111_2338,"2018, 2014"
BFY11,BFY_1,BFY111_2339,"2018, 2014"
BFY11,BFY_1,BFY111_2340,"2018, 2014"
BFY11,BFY_1,BFY111_2341,"2018, 2014"
BFY11,BFY_1,BFY111_2342,"2018, 2014"
BFY11,BFY_1,BFY111_2343,"2018, 2014"
BFY11,BFY_1,BFY111_2344,"2018, 2014"
BFY11,BFY_1,BFY111_2345,"2018, 2014"
BFY11,BFY_1,BFY111_2346,"2018, 2014"
BFY11,BFY_1,BFY111_2347,"2018, 2014"
BFY11,BFY_1,BFY111_2348,"2018, 2014"
BFY11,BFY_1,BFY111_2349,"2018, 2014"
BFY11,BFY_1,BFY111_2350,"2018, 2014"
BFY11,BFY_1,BFY111_2351,"2018, 2014"
BFY11,BFY_1,BFY111_2352,"2018, 2014"
BFY11,BFY_1,BFY111_2353,"2018, 2014"
BFY11,BFY_1,BFY111_2354,"2018, 2014"
BFY11,BFY_1,BFY111_2355,"2018, 2014"
BFY11,BFY_1,BFY111_2356,"2018, 2014"
BFY11,BFY_1,BFY111_2357,"2018, 2014"
BFY11,BFY_1,BFY111_2358,"2018, 2014"
BFY11,BFY_1,BFY111_2359,"2018, 2014"
BFY11,BFY_1,BFY111_2360,"2018, 2014"
BFY11,BFY_1,BFY111_2361,"2018, 2014"
BFY11,BFY_1,BFY111_2362,"2018, 2014"
BFY11,BFY_1,BFY111_2363,"2018, 2014"
BFY11,BFY_1,BFY111_2364,"2018, 2014"
BFY11,BFY_1,BFY111_2365,"2018, 2014"
BFY11,BFY_1,BFY111_2366,"2018, 2014"
BFY11,BFY_1,BFY111_601,2014
BFY11,BFY_1,BFY111_602,2014
BFY11,BFY_1,BFY111_603,2014
BFY11,BFY_1,BFY111_604,2014
BFY11,BFY_1,BFY111_605,2014
BFY11,BFY_1,BFY111_606,2014
BFY11,BFY_1,BFY111_607,2014
BFY11,BFY_1,BFY111_608,2014
BFY11,BFY_1,BFY111_609,2014
BFY11,BFY_1,BFY111_701,2014
BFY11,BFY_1,BFY111_702,2014
BFY11,BFY_1,BFY111_703,2014
BFY11,BFY_1,BFY111_704,2014
BFY11,BFY_1,BFY111_705,2014
BFY11,BFY_1,BFY111_706,2014
BFY11,BFY_1,BFY111_707,2014
BFY11,BFY_1,BFY111_708,2014
BFY11,BFY_1,BFY111_709,2014
BFY11,BFY_1,BFY111_710,2014
BFY11,BFY_1,BFY111_711,2014
BFY11,BFY_1,BFY111_712,2014
BFY11,BFY_1,BFY111_713,2014
BFY11,BFY_1,BFY111_714,2014
BFY11,BFY_1,BFY111_715,2014
BFY11,BFY_1,BFY111_716,2014
BFY11,BFY_1,BFY111_717,2014
BFY11,BFY_1,BFY111_718,2014
BFY11,BFY_1,BFY111_801,2014
BFY11,BFY_1,BFY111_802,2014
BFY11,BFY_1,BFY111_803,2014
BFY11,BFY_1,BFY111_804,2014
BFY11,BFY_1,BFY111_805,2014
BFY11,BFY_1,BFY111_806,2014
BFY11,BFY_1,BFY111_807,2014
BFY11,BFY_1,BFY111_808,2014
BFY11,BFY_1,BFY111_809,2014
BFY11,BFY_1,BFY111_810,2014
BFY11,BFY_1,BFY111_811,2014
BFY11,BFY_1,BFY111_812,2014
BFY11,BFY_1,BFY111_813,2014
BFY11,BFY_1,BFY111_814,2014
BFY11,BFY_1,BFY111_815,2014
BFY11,BFY_1,BFY111_816,2014
BFY11,BFY_1,BFY111_817,2014
BFY11,BFY_1,BFY111_818,2014
BFY11,BFY_1,BFY111_819,2014
BFY11,BFY_1,BFY111_820,2014
BFY11,BFY_1,BFY111_821,2014
BFY11,BFY_1,BFY111_822,2014
BFY11,BFY_1,BFY111_823,2014
BFY11,BFY_11,BFY1111_2129,"2018, 2014"
BFY11,BFY_11,BFY1111_2130,"2018, 2014"
BFY11,BFY_11,BFY1111_2298,"2018, 2014"
BFY11,BFY_11,BFY1111_2299,"2018, 2014"
BFY11,BFY_11,BFY1111_2300,"2018, 2014"
BFY11,BFY_11,BFY1111_2597,"2018, 2014"
BFY11,BFY_11,BFY1111_2598,"2018, 2014"
BFY11,BFY_11,BFY1111_2599,"2018, 2014"
BFY11,BFY_11,BFY1111_2600,"2018, 2014"
BFY11,BFY_11,BFY1111_2801,"2018, 2014"
BFY11,BFY_11,BFY1111_2802,"2018, 2014"
BFY11,BFY_11,BFY1111_2803,"2018, 2014"
BFY11,BFY_11,BFY1111_2804,"2018, 2014"
BFY11,BFY_11,BFY1111_2805,"2018, 2014"
BFY11,BFY_11,BFY1111_2806,"2018, 2014"
BFY11,BFY_11,BFY1111_2807,"2018, 2014"
BFY11,BFY_11,BFY1111_2808,"2018, 2014"
BFY11,BFY_11,BFY1111_2809,"2018, 2014"
BFY11,BFY_11,BFY1111_2810,"2018, 2014"
BFY11,BFY_11,BFY1111_2811,"2018, 2014"
BFY11,BFY_11,BFY1111_2812,"2018, 2014"
BFY11,BFY_11,BFY1111_2813,"2018, 2014"
BFY11,BFY_11,BFY1111_2814,"2018, 2014"
BFY11,BFY_11,BFY1111_2815,"2018, 2014"
BFY11,BFY_11,BFY1111_2816,"2018, 2014"
BFY11,BFY_11,BFY1111_2817,"2018, 2014"
BFY11,BFY_11,BFY1111_2818,"2018, 2014"
BFY11,BFY_11,BFY1111_2819,"2018, 2014"
BFY11,BFY_11,BFY1111_2820,"2018, 2014"
BFY11,BFY_11,BFY1111_2821,"2018, 2014"
BFY11,BFY_11,BFY1111_2822,"2018, 2014"
BFY11,BFY_11,BFY1111_2823,"2018, 2014"
BFY11,BFY_11,BFY1111_2824,"2018, 2014"
BFY11,BFY_11,BFY1111_2825,"2018, 2014"
BFY11,BFY_11,BFY1111_2826,"2018, 2014"
BFY11,BFY_11,BFY1111_2827,"2018, 2014"
BFY11,BFY_11,BFY1111_2828,"2018, 2014"
BFY11,BFY_11,BFY1111_2829,"2018, 2014"
BFY11,BFY_11,BFY1111_2830,"2018, 2014"
BFY11,BFY_11,BFY1111_2831,"2018, 2014"
BFY11,BFY_11,BFY1111_2832,"2018, 2014"
BFY11,BFY_11,BFY1111_2833,"2018, 2014"
BFY11,BFY_11,BFY1111_2834,"2018, 2014"
BFY11,BFY_11,BFY1111_2835,"2018, 2014"
BFY11,BFY_11,BFY1111_2836,"2018, 2014"
BFY11,BFY_11,BFY1111_2837,"2018, 2014"
BFY11,BFY_11,BFY1111_2838,"2018, 2014"
BFY11,BFY_11,BFY1111_2839,"2018, 2014"
BFY11,BFY_11,BFY1111_2840,"2018, 2014"
BFY11,BFY_11,BFY1111_2841,"2018, 2014"
BFY11,BFY_11,BFY1111_2842,"2018, 2014"
BFY11,BFY_11,BFY1111_2843,"2018, 2014"
BFY11,BFY_11,BFY1111_2844,"2018, 2014"
BFY11,BFY_11,BFY1111_2845,"2018, 2014"
BFY11,BFY_11,BFY1111_2846,"2018, 2014"
